Token,Num_Labels,Num_Occurrences
đồng,22,1886
chưa,22,1885
sữa,14,1882
do,22,1870
độ,21,1869
cung_cấp,21,1842
gây,21,1840
Trong,22,1839
mua,21,1828
quá,21,1826
thấy,21,1822
hoạt_động,22,1805
ngay,22,1798
Bộ,20,1795
khiến,20,1778
khách_hàng,19,1774
nào,21,1767
bên,21,1765
nếu,22,1755
đẹp,20,1726
4,21,1709
rồi,20,1688
bộ,22,1683
mọi,22,1677
giảm,22,1666
mỗi,22,1636
công_ty,21,1632
số,22,1581
nóng,21,1576
doanh_nghiệp,17,1565
thực_hiện,22,1563
chống,21,1562
5,21,1558
THÔNG_TIN,6,1544
phù_hợp,21,1544
xây_dựng,20,1538
rằng,21,1537
thường,21,1526
không_gian,16,1513
đạt,22,1511
SẢN_PHẨM,7,1508
dễ_dàng,21,1501
Hà_Nội,22,1492
sạch,19,1483
gia_đình,20,1483
Không,21,1482
đảm_bảo,20,1482
chất,19,1475
đặc_biệt,22,1469
chiếc,19,1463
từng,21,1456
hiệu_quả,21,1441
bất_động_sản,8,1435
giữa,21,1430
lựa_chọn,21,1430
nơi,22,1427
dễ,22,1424
khả_năng,21,1422
thủ,8,1422
đồ,19,1421
vốn,21,1420
ngoài,21,1415
10,22,1413
phần,21,1410
tay,19,1402
đưa,21,1399
thế_giới,20,1393
một_số,22,1375
khá,21,1373
điều,21,1371
so,22,1368
thứ,21,1362
bán,21,1362
điểm,22,1344
Nếu,20,1333
gần,22,1330
đủ,21,1329
Khi,21,1303
tuổi,20,1303
tính,21,1303
thiết_bị,16,1298
nhận,21,1298
dịch_vụ,20,1298
gì,20,1296
cao_cấp,17,1289
6,22,1288
Sau,21,1287
sáng,21,1287
chị,16,1283
thương_hiệu,20,1282
tổ_chức,21,1274
mức,22,1267
giữ,21,1265
sinh,19,1250
bởi,21,1250
rửa,12,1245
ông,21,1245
Sản_phẩm,13,1231
nguồn,21,1229
ngủ,15,1224
x,13,1211
em,16,1210
Tuy_nhiên,22,1205
lớp,18,1202
đặt,21,1199
thịt,12,1198
nhu_cầu,21,1197
chọn,21,1197
ngon,13,1192
bệnh,16,1185
hệ_thống,22,1185
khô,12,1183
xe,21,1170
bà,19,1169
tránh,20,1167
tỷ,20,1167
dành,21,1150
thơm,12,1146
dòng,21,1141
nhanh,21,1141
lúc,21,1140
thực_phẩm,16,1139
công_nghệ,22,1138
khu_vực,21,1135
sức_khỏe,19,1134
dưới,21,1115
muốn,21,1114
nói,20,1111
thai,9,1105
bột,10,1100
cấp,20,1079
đúng,21,1073
tiền,20,1073
cô,16,1069
lấy,21,1069
ý_kiến,19,1068
tiếp_tục,21,1068
hỗ_trợ,21,1067
Công_ty,19,1066
Những,22,1064
mặt,21,1063
hiện_đại,20,1062
phút,19,1062
Hotline,11,1056
triệu,21,1055
dài,20,1051
họ,20,1049
uống,20,1048
gửi,21,1044
2018,21,1042
thích,18,1039
ít,22,1036
nữa,21,1034
kết_hợp,20,1032
vệ_sinh,19,1031
kinh_doanh,19,1024
nhựa,13,1021
cái,20,1011
2017,21,1011
thành,22,1006
giờ,21,1005
đất,20,1005
khách,20,1004
đối_với,21,1004
cạnh,22,999
quá_trình,21,998
nay,22,994
tất_cả,21,989
giao_dịch,13,988
địa_chỉ,18,981
12,22,973
Email,11,969
trực_tiếp,21,968
Ngoài_ra,22,964
chất_liệu,11,956
lượng,19,951
đơn_giản,19,951
gỗ,18,950
ngành,20,941
thuốc,17,941
khu,21,941
tên,21,940
vải,12,936
yêu,17,934
hãy,19,932
thật,19,932
cơ_thể,12,926
20,22,925
quan_trọng,21,924
TP,19,923
du_lịch,20,920
riêng,21,904
giá_trị,21,903
Để,21,898
trắng,19,898
hoa,18,897
đem,20,892
hoàn_toàn,20,889
cổ_phiếu,7,888
nó,21,887
bầu,14,884
dầu,15,883
hiện_nay,20,877
Xem,14,876
phong_cách,18,874
kinh_tế,19,872
vấn_đề,20,871
khó,21,868
đầu_tiên,21,862
điện,19,860
Mọi,18,859
trường,20,859
xanh,17,856
quản_lý,19,855
không_thể,21,854
hết,21,852
bếp,11,848
mạnh,20,847
gà,14,847
vị,19,845
tiếng,20,841
môi_trường,22,841
tìm,21,833
ảnh_hưởng,20,832
tham_gia,20,831
mở,20,830
chứa,18,830
thay_đổi,21,830
lĩnh_vực,19,828
hãng,16,827
Đây,21,826
bữa,17,826
đơn_vị,19,825
nền,20,825
nhìn,21,822
mất,21,822
USB,6,821
bảo_vệ,19,817
làm_việc,21,811
Bạn,16,807
trở_thành,21,806
nâng,20,801
cảm_giác,19,801
hấp_dẫn,20,800
100,21,795
phản_ánh,18,794
hương,13,792
vàng,20,789
căn,13,789
cơ_sở,18,787
cá,14,786
bánh,15,779
xem,21,776
chắc_chắn,21,776
TPHCM,17,775
hạt,13,770
mùi,13,768
nhẹ,20,765
nồi,9,765
THÔNG_SỐ,5,764
lá,15,764
học,20,763
30,22,759
sạc,6,757
bàn,18,756
trải,21,755
quốc_gia,20,753
độc_giả,10,752
nhằm,21,752
sang_trọng,13,748
đầy,20,748
nhanh_chóng,21,746
bỏ,21,743
tuần,19,742
đánh_giá,21,742
một_cách,20,741
thiếu,21,741
dinh_dưỡng,11,739
dây,18,738
Một,21,738
tự,19,738
dân,21,732
vô_cùng,20,731
bình,18,731
thoải_mái,19,730
lâu,20,729
mẫu,19,729
quận,17,728
trang_trí,15,727
vị_trí,21,727
công_tác,18,722
cây,18,718
Bên,22,718
xã_hội,19,717
sống,18,713
rau,11,711
Kích_thước,7,709
mắt,20,709
mùa,21,707
yêu_cầu,21,706
tỉnh,20,705
chia_sẻ,20,702
chủ,21,702
tựa,13,700
tướng,7,700
cộng_tác,7,699
sang,21,698
vòng,21,697
chịu,20,696
trở_nên,21,696
sở_hữu,21,696
màu_sắc,13,695
bài_vở,5,693
0914926900,5,693
banbientapicomvn,5,693
tôi,20,691
tự_nhiên,17,691
nằm,20,687
vùng,19,683
hiện,20,682
chăm_sóc,17,680
thuộc,22,680
đôi,21,679
bền,8,678
hợp_tác,17,678
dẫn,21,677
quả,19,676
15,20,676
chi_tiết,20,675
thành_công,21,675
Anh,22,675
đa_dạng,21,674
nước_ngoài,20,671
tình_trạng,20,671
học_sinh,15,670
mềm,15,670
cắt,18,669
Cách,18,668
đáng,21,665
phục_vụ,20,665
tiêu_dùng,15,663
Có,21,661
mát,15,660
tường,18,660
cuối,22,660
quy_định,16,652
địa_phương,13,651
nghiên_cứu,21,649
phía,21,648
7,22,648
kinh_nghiệm,20,646
càng,20,645
chân,20,645
cửa,18,644
kết_nối,18,642
quốc_tế,21,641
căn_hộ,6,641
đèn,14,640
gặp,21,640
Nhưng,21,639
Từ,20,636
xuống,21,635
đáp_ứng,22,633
hút,19,629
bổ_sung,21,626
chiều,20,625
nấu,13,625
đông,21,624
quan_tâm,21,624
nhờ,20,621
thế,20,621
THƯƠNG_HIỆU,6,618
thu_hút,20,614
bài,19,613
thấp,20,613
8,22,613
hàng_đầu,20,612
tiết_kiệm,19,611
hình_ảnh,18,611
bao_gồm,21,610
bước,20,609
y_tế,14,606
đồng_thời,21,604
nhé,12,604
làn,13,601
điều_kiện,21,599
Thiết_kế,11,599
phủ,17,598
Chất_liệu,9,598
Việt,21,598
buổi,20,598
trứng,11,598
gồm,21,597
độc_đáo,16,596
nhiệt_độ,15,595
miếng,16,591
máu,15,591
rõ,21,591
Cho,17,590
hướng,21,590
Chính_phủ,13,589
pin,13,589
chuyển,21,588
lạnh,15,587
chính_sách,17,587
kể,22,587
giai_đoạn,20,586
nguyên_liệu,14,586
trường_hợp,21,583
bắt_đầu,20,582
bóng,15,581
chung,22,580
bác_sĩ,14,580
tư_vấn,16,578
chín,13,577
mạnh_mẽ,20,573
tính_năng,13,573
chú_ý,21,572
thi,20,571
tối_đa,21,570
Đặc_biệt,22,569
kèm,20,569
chính_thức,20,568
thời_điểm,20,568
khó_khăn,22,567
công_nghiệp,20,567
triển_khai,16,566
ấm,17,566
phép,21,565
sàn,18,565
cộng_đồng,16,562
rộng,21,556
thưởng_thức,12,556
muối,11,554
thái,7,554
nghe,18,553
nổi_tiếng,20,552
Việc,20,551
tươi,16,551
đen,17,551
dặm,6,550
phân,20,550
nhẹ_nhàng,14,549
thành_lập,20,548
cơ_hội,18,547
thành_phố,20,547
ảnh,20,546
xử_lý,22,546
sớm,20,546
cuộc,21,544
tin,20,544
chức_năng,17,544
rẻ,20,543
dù,21,543
tăng_cường,18,542
sao,20,542
tổng,19,541
hạn_chế,20,540
Được,20,540
tắm,8,540
gọi,21,540
in,19,539
vỏ,12,538
kỹ_thuật,20,538
nghiệm,21,538
cần_thiết,21,537
vài,22,537
đầy_đủ,20,537
Mẹ,10,536
kỳ,21,535
ba,21,534
xuất_hiện,19,534
nặng,20,533
biến,20,533
thường_xuyên,20,533
cá_nhân,20,533
thu,20,532
trung_tâm,20,532
đánh,17,532
chế_biến,17,532
tiêu_chuẩn,20,531
đứng,20,530
kem,9,530
kiểu,19,529
quyết_định,20,528
đau,15,528
tập_trung,22,528
xa,21,527
chế_độ,17,525
hộp,14,525
khỏi,21,525
âm_thanh,13,525
gọn,15,523
khúc,16,519
thông_qua,20,519
bụng,14,518
thành_phần,18,516
Bước,13,516
tặng,18,516
hành,14,515
hương_vị,7,515
Tại,22,514
đâu,21,514
chúng_ta,20,514
tuyến,16,513
Thương_hiệu,9,511
liên_hệ,16,511
thông_minh,16,510
uy_tín,20,510
ổn_định,21,509
rác,6,507
9,22,507
biển,20,506
toàn,21,504
thép,14,502
ghế,16,501
tầm,20,501
diện_tích,17,500
thầy,10,500
phụ_nữ,17,499
kiểm_tra,18,495
phát_điện,4,495
HCM,15,494
ngôi,17,493
Và,21,493
Nhà_nước,11,493
nhiệt,14,493
nhóm,19,493
chương_trình,17,491
Mỹ,20,489
đổ,20,489
nướng,8,489
xảy,18,489
lắp_đặt,12,489
đăng_ký,18,488
cân,18,487
tinh_tế,13,486
thìa,6,486
ngọt,11,486
nét,20,486
cổ_phần,13,485
sức,20,484
ấn_tượng,20,483
đỏ,17,482
nhân_viên,19,481
kết_quả,19,481
quà,17,481
anh,20,480
tấm,19,480
thành_viên,21,479
nhân_vật,8,478
cơm,14,477
giống,20,477
chuyên_gia,21,477
phụ_kiện,12,476
điều_chỉnh,20,475
Thủ_tướng,11,473
nổi_bật,18,472
chuẩn_bị,20,472
thời_trang,13,471
yếu_tố,20,467
diễn,20,467
áo,16,466
Chúng_tôi,18,466
vitamin,9,466
chuyên,17,465
ép,13,465
Có_thể,20,464
Điều,21,463
liên_tục,21,463
quan_hệ,17,462
tuyệt_vời,16,462
ai,21,461
Thông_tin,17,459
đẹp_mắt,14,459
chi_phí,20,457
kế_hoạch,18,457
hơi,19,457
kính,14,456
chúng,16,456
Hãy,12,456
góp_phần,20,456
quán,15,456
thực_tế,20,455
cơ_quan,17,455
tác_dụng,16,455
Nhiều,21,454
xin,19,454
phân_phối,14,453
nắng,16,452
huyện,12,449
Hàn_Quốc,19,448
đựng,10,448
trẻ_em,16,447
dạng,18,446
ngày_càng,21,446
liên_quan,19,446
công_trình,15,445
mạng,19,445
nội_thất,11,444
thích_hợp,18,443
phương_pháp,16,442
tăng_trưởng,17,442
bệnh_viện,12,442
thậm_chí,21,441
thể_hiện,20,440
bảo_đảm,18,439
thức_ăn,14,439
viết,18,437
củ,10,437
mịn,13,436
khóa,19,436
chứng_khoán,8,435
giải_pháp,20,434
trận,12,433
ra_mắt,15,432
loa,6,432
50,21,432
Trung_Quốc,19,430
sợi,15,430
lời,21,430
công_việc,21,429
năng_lượng,18,429
truyền_thống,21,427
Năm,21,426
di_chuyển,17,426
số_lượng,21,425
nhập_khẩu,16,425
điện_thoại,18,424
bề_mặt,10,424
bảo_quản,12,423
thủy_tinh,10,422
hướng_dẫn,19,422
bò,11,422
suốt,19,420
bú,4,420
nến,7,420
bay,16,420
thẻ,13,420
máy_tính,12,420
quần_áo,10,419
ngồi,20,419
tự_động,15,419
cà_phê,12,419
cảm_thấy,20,418
trà,11,418
kiểu_dáng,10,417
gia_vị,10,417
Bảo_hành,4,417
mm,7,417
chút,17,416
đội,16,414
bản,19,414
lòng,18,414
xong,21,414
sáng_tạo,18,414
tôm,7,413
cuộc_sống,19,413
ẩm,9,413
Sử_dụng,12,413
lọc,13,412
chiếm,19,412
điều_trị,14,411
giấy,19,411
Người,19,410
chữa,13,409
sự_kiện,19,409
thương_mại,17,409
áp_dụng,19,407
Ông,18,406
chứ,19,406
sách,14,403
như_vậy,21,403
cạnh_tranh,19,401
camera,8,400
khám,12,399
phiên_bản,13,399
trang_bị,16,397
bao,21,396
dưỡng,8,396
giáo_dục,11,395
phát_hành,13,394
pha,14,394
điều_khiển,14,393
tiện_lợi,15,393
sôi,8,393
điện_tử,17,392
giao,21,391
hình,19,390
kém,21,390
Do,20,388
Máy,7,388
đội_ngũ,17,387
cổng,11,387
bảo_hành,10,387
2016,18,386
chuyên_nghiệp,18,386
chuẩn,19,386
thai_nhi,4,385
văn_phòng,17,385
tỷ_lệ,17,385
Dùng,10,385
kiểm_soát,19,384
giới_thiệu,21,384
mục_tiêu,19,383
hợp_lý,20,383
cung,16,383
mềm_mại,10,382
thoáng,10,381
hiểu,19,381
tích_cực,18,381
ống,13,381
nắp,8,381
sắt,12,381
dán,14,381
Ảnh,16,380
ấy,19,380
mở_rộng,19,379
thuê,16,379
siêu,18,379
kỹ_năng,12,378
dính,12,378
quý,20,377
vẻ,15,377
USD,15,377
hoàn_hảo,18,377
Đến,18,377
thanh,19,377
xu_hướng,20,376
khẳng_định,20,375
cực,14,372
Tết,14,371
thân,18,370
BĐS,3,370
nữ,17,370
đào_tạo,17,370
giải,18,369
trò_chơi,10,369
bảng,17,368
Chị,12,367
công_bố,17,367
chỗ,20,367
nghĩ,16,366
Chỉ,20,366
lít,9,365
bình_thường,19,364
bất_cứ,20,364
giàu,16,363
di_động,9,362
tác_động,17,362
bụi,14,362
thú_vị,16,361
đun,8,361
lãnh_đạo,17,361
to,19,360
nguyên,20,360
hóa,19,360
văn_hóa,15,360
nhiệm_vụ,18,359
nội_dung,18,358
Trước,19,358
Mỗi,18,357
mỏng,15,357
kích_thước,12,356
Hồ_Chí_Minh,16,356
kín,18,356
giặt,9,356
chồng,14,356
sâu,20,355
mong_muốn,19,354
thấm,14,354
chủ_yếu,20,353
niêm_yết,9,353
thôi,18,352
Quận,14,351
nguy_cơ,19,351
mắc,18,350
tranh,19,349
tài_chính,15,349
dần,21,348
nhạc,13,348
ga,15,348
tai,16,348
cũ,21,347
cầu,21,347
đẩy,18,346
cán_bộ,12,346
phối_hợp,20,345
nhớ,19,345
ánh_sáng,15,344
châu,21,344
chắc,19,344
chỉ_số,16,344
trở,20,344
cam,15,343
nhà_nước,12,343
xào,9,343
bạn_bè,17,343
cổ,18,342
sẵn,16,342
lực,15,342
tầng,15,342
giường,13,342
tiến_hành,19,342
dấu_hiệu,15,342
Ngoài,20,342
dày,15,341
đá,19,341
công,21,340
bám,19,340
chạy,21,340
bẩn,12,340
Còn,21,340
chậm,18,339
tốc_độ,17,339
nhấn,18,338
canh,13,337
ly,16,337
vay,12,336
mỹ_phẩm,6,336
Thời_gian,19,336
dữ_liệu,14,335
hạ_tầng,11,335
lửa,15,334
cháo,8,334
đọc,18,334
Y_tế,7,333
cháy,17,333
miền,18,333
thúc_đẩy,16,333
khí,17,333
Nhật_Bản,20,333
ngân_hàng,16,332
thực_sự,20,332
tiếp,18,332
ngâm,8,332
lượt,19,331
vận_chuyển,17,331
công_thức,13,330
giải_quyết,20,330
thử,15,329
cứ,20,329
40,21,329
sân,15,328
Vì_vậy,20,328
muỗng,6,327
lối,16,327
ứng_dụng,20,327
màn_hình,11,326
tập_đoàn,15,326
khoản,19,325
xã,16,325
sơn,11,324
cm,12,323
tận,21,322
báo_cáo,15,322
quỹ,9,322
Bé,1,322
tần,2,322
đơn,18,322
tóc,15,322
trở_lại,21,321
may,17,321
bông,12,321
phổ_biến,20,321
hoàn_thiện,19,321
tinh_dầu,6,321
quyền,18,320
quy_hoạch,10,320
duy_trì,21,319
bản_thân,18,318
phim,11,318
lau,12,317
mũi,14,317
lò,7,317
Thành_phần,7,317
trộn,9,316
dịp,19,316
25,20,316
góc,17,316
công_suất,12,316
lợi_nhuận,13,315
ngăn,12,315
chỉ_đạo,13,315
tiết,14,314
Ở,20,314
gối,10,314
thay,20,314
UBND,10,314
vai_trò,18,312
khoa_học,19,312
chính_xác,20,312
Pháp,18,312
Đối_với,20,312
bức,19,312
động_cơ,8,312
tiêu,16,312
hệ,15,312
bát,10,311
Số,18,311
sốt,13,311
vượt,18,311
Cùng,20,310
phố,21,309
vậy,21,309
Về,19,309
C,14,307
cụ_thể,20,307
mục_đích,20,306
phiên,10,306
Trọng_lượng,7,306
miễn_phí,18,306
tìm_hiểu,18,305
tiếp_xúc,17,305
chị_em,13,305
chẳng,20,304
Tập_đoàn,12,304
HƯỚNG_DẪN,4,304
toàn_bộ,21,304
mụn,6,304
pháp_luật,12,304
đóng,20,303
niềm,19,303
túi,17,303
đồ_dùng,11,303
hỏi,17,303
sẵn_sàng,19,302
Đó,20,302
quy_mô,17,302
môi,12,302
xay,7,302
tủ,12,301
chăn,11,301
lao_động,14,301
24,19,300
giao_thông,14,300
hoàn_thành,22,298
Bệnh_viện,6,298
bất_kỳ,20,297
không_khí,17,297
lẫn,20,297
đêm,19,297
thế_nào,21,297
tử_cung,3,297
Đường,16,297
đối_tượng,19,296
con_người,19,296
hầu_hết,22,296
bao_giờ,18,296
ăn_uống,16,295
viêm,9,295
hài_lòng,20,295
nêm,6,295
Đồng_thời,18,295
nắm,21,294
thực_khách,3,294
dừa,8,294
online,13,293
đậm,17,293
chuyện,18,293
tham_khảo,15,293
mặc,11,293
hồng,15,292
trang_điểm,7,292
chia,20,292
cánh,19,292
đừng,16,292
rõ_ràng,20,291
trái_cây,9,291
đảo,18,291
chảo,8,290
Chính,20,290
Là,18,290
chuyến,18,290
tím,13,290
cắm,14,289
trang_phục,14,289
tập,16,289
váy,6,289
Địa_chỉ,7,289
nam,18,289
thi_công,11,289
mẫu_mã,8,289
nàng,10,289
tài_sản,14,289
miệng,12,288
bậc,19,288
đa,17,287
câu,19,287
trách_nhiệm,17,286
SỬ_DỤNG,7,286
khắp,19,286
quảng_cáo,15,286
18,20,286
Tôi,17,285
lưu_ý,17,285
cực_kỳ,17,284
giá_cả,16,284
cơ_chế,16,284
13,20,284
cua,14,283
sơ_sinh,7,283
cơ_bản,19,283
sân_bay,13,282
ngắn,20,282
trái,21,282
tông,14,282
sắc,15,282
màng,11,281
đại_diện,19,281
xếp,20,281
11,21,281
of,11,280
hề,19,280
ớt,6,280
Hướng_dẫn,11,280
nguyên_nhân,18,280
Một_số,20,280
bố_mẹ,7,279
thăm,17,279
đổi,18,279
xung_quanh,19,279
gái,13,279
gừng,4,279
giày,13,278
đô_thị,11,278
tùy,19,278
khớp,11,278
vật_dụng,13,278
nghìn,17,278
mối,21,278
hình_thức,19,277
giám_sát,18,277
doanh_thu,15,277
tinh_thần,19,276
xả,13,276
chụp,20,276
đĩa,11,276
Dự_án,10,276
vết,11,276
Nước,14,276
theo_dõi,17,276
thẩm_mỹ,12,275
14,22,275
Singapore,15,275
lo_lắng,15,274
nuôi,13,274
gắn,20,274
gấp,21,274
tròn,13,273
giới,18,273
đứa,10,273
tỏi,5,273
chén,8,272
23,18,272
nhân_dân,10,271
tiện_dụng,10,271
ánh,10,271
60,19,271
chiến_lược,15,270
kho,17,270
cao_su,7,269
xương,12,269
gió,18,269
lễ,20,268
GameK,1,268
Tránh,9,268
Hiện_nay,21,268
mì,13,267
trang,19,267
khung,16,267
xác_định,20,267
Giá,18,267
Vì_thế,19,266
cam_kết,18,266
tuyệt_đối,19,266
phát_hiện,18,266
kích_thích,13,266
ý_nghĩa,16,265
Á,20,265
kỹ,18,265
Màu,11,264
ho,8,264
lỗ,17,264
dựa,19,264
chết,16,264
tối,18,264
quen_thuộc,17,263
nổi,20,263
trả,19,263
Ban,17,262
tế_bào,8,262
ưa_chuộng,14,261
tiệc,14,261
đối_tác,19,261
khách_sạn,14,261
lợi_ích,18,260
cha_mẹ,10,260
Bảo_An,3,259
MTS,1,259
diện,17,259
Sự,20,258
tiện_ích,13,258
rộng_rãi,18,258
treo,15,258
báo,21,258
Dung_tích,5,257
nhà_máy,15,257
bắt_mắt,14,256
sinh_viên,14,256
khuẩn,8,256
cứng,16,256
hình_thành,19,256
dự_kiến,15,256
băm,3,256
giòn,5,256
Dịch_vụ,14,256
website,13,256
chiên,8,256
thuế,13,255
Làm,15,255
hồ,12,255
khối,18,254
yên_tâm,15,254
Hai,19,254
vì_vậy,20,254
truyền,18,254
sensor,1,254
nha,11,254
cảm_nhận,16,253
tim,13,253
cá_tính,13,253
thủ_tục,14,253
ta,18,253
sát,20,253
gốc,20,253
tương_lai,17,252
nhôm,7,252
phong_phú,16,252
khám_phá,14,252
tín_dụng,8,251
coi,20,251
ngừng,18,250
khăn,12,250
thiên_nhiên,16,250
thân_thiện,18,250
Quán,7,249
nỗ_lực,18,249
người_bệnh,6,249
Độ,10,249
bớt,20,249
mổ,6,249
Sở,11,248
đón,17,248
Xây_dựng,10,248
nhà_trường,7,248
kịp_thời,14,248
quyến_rũ,14,248
nghệ_thuật,14,248
mực,13,248
nút,14,248
dự_phòng,12,247
chờ,20,247
lưng,17,247
cảm_biến,4,247
trung_bình,18,246
hỗn_hợp,12,246
trẻ_trung,13,246
đo,13,246
kéo,18,245
hiện_tại,18,245
nguy_hiểm,15,245
chiến_thuật,4,245
cầm,16,245
mô_hình,16,245
giải_trí,16,245
thay_thế,20,244
quay,20,244
cay,6,244
dạy,9,244
Luật,9,244
canxi,6,244
Vì,19,242
Trên,19,242
hóa_chất,11,242
hẳn,19,242
hết_sức,18,242
vách,6,242
luộc,7,242
Trường,15,241
Trung_tâm,12,241
Ngày,18,241
bộ_phận,18,241
đồng_hồ,16,241
kéo_dài,20,240
lệnh,9,240
cải_thiện,20,240
thuận_lợi,19,240
đặc_trưng,14,240
nệm,6,240
nêu,17,240
nhà_hàng,15,240
tắt,17,239
tách,18,239
sợ,19,239
vườn,14,238
16,19,238
lợi,18,238
m,15,238
chiết_xuất,7,238
tích_hợp,12,238
VN,10,237
lý_do,20,237
quên,19,236
thông_thường,18,236
Công_nghệ,15,235
thở,14,235
inox,6,235
vận_hành,13,235
móng,9,234
não,10,234
áp_lực,17,234
gạo,11,234
xấu,15,234
TNHH,14,234
rút,20,234
thế_hệ,16,234
Cũng,22,234
Mình,10,234
giấc_ngủ,9,233
ốc,8,233
đời,18,233
tiên_tiến,18,233
gam,10,233
nối,18,233
ban,18,233
diệt,7,232
điều_hành,16,232
chủ_động,18,231
lát,10,231
đóng_góp,17,231
một_chút,17,231
Loại,12,231
Sài_Gòn,15,231
lỗi,16,230
khó_chịu,15,230
minh_họa,11,230
bọc,11,230
45,19,230
vượt_trội,16,229
đóng_gói,8,229
bất_ngờ,19,229
ghi,19,229
tai_nghe,5,229
Xuất_xứ,5,229
hợp,16,229
liền,19,229
nghỉ_dưỡng,6,229
trời,19,228
Ngay,20,228
kiếm,13,228
hại,12,228
tìm_kiếm,19,228
la,14,228
cân_bằng,18,227
dịu,8,227
vỡ,16,226
non,12,226
cảm,11,226
gia_tăng,17,226
đề_nghị,14,226
chung_cư,9,226
Thái_Lan,16,226
dụng_cụ,12,225
mưa,17,225
đợt,17,225
hàng_hóa,12,225
hòa,20,225
chặt_chẽ,20,224
Dù,19,224
Bộ_trưởng,10,224
vụ,15,224
Nguồn,19,224
tăng_giá,6,223
Nguyên_liệu,7,223
tổng_hợp,21,223
viên,18,223
đội_hình,2,222
tiêu_hóa,8,222
học_tập,13,221
khai_thác,16,221
Quốc_hội,8,221
quý_khách,6,221
ngực,9,221
tương_tự,20,220
chiến_đấu,8,220
tuy_nhiên,20,220
chi,20,219
2015,15,219
thay_vì,18,219
phương_án,15,219
hấp,6,219
có_mặt,18,219
vật_liệu,16,219
mệt_mỏi,17,218
vừa_qua,17,218
nhất_định,19,218
thanh_toán,13,217
âm,11,217
lo,18,217
thùng,10,217
chuyên_môn,15,217
hàng_loạt,19,216
phát,17,216
rơi,19,216
ngang,21,216
tình_hình,15,216
08,10,216
nền_tảng,14,216
Tài_chính,10,216
cuốn,16,215
phụ_huynh,7,215
thể_thao,16,215
cuối_cùng,21,215
đậu,11,215
vui,20,214
nâng_cấp,15,214
bắt,19,213
Mặc_dù,20,213
mã,13,213
quan_sát,15,213
ghi_nhận,17,213
tiêm,6,213
Đà_Nẵng,15,213
dừng,20,212
khác_biệt,19,212
kẻ,12,212
trận_đấu,4,212
săn,13,211
nghề,15,211
đa_năng,11,211
gói,16,210
dưỡng_chất,6,210
dây_chuyền,13,210
nhất_là,18,210
cập_nhật,18,210
35,20,210
Chủ_tịch,13,209
tin_tưởng,20,209
cáp,11,209
vợ,11,209
chanh,8,208
tự_do,16,208
giá_thành,15,208
du_khách,10,208
an_ninh,14,207
răng,7,207
dao,9,207
cộng,19,207
Màu_sắc,9,206
đổi_mới,15,206
ưu_đãi,15,206
giáo_viên,8,206
Lưu_ý,8,206
thực_đơn,5,206
co,13,206
200,17,206
Sữa,7,205
thức,12,205
nước_hoa,7,205
hành_chính,12,205
biện_pháp,16,204
Thêm,16,204
phí,18,204
Mobile,5,204
vi_khuẩn,9,203
xây,16,203
chữ,16,203
người_thân,13,203
bền_vững,13,203
