Token,Num_Labels,Num_Occurrences
diệt,7,206
thoa,7,205
dung_lượng,6,205
tín_dụng,8,205
chiến_thuật,3,204
hỗn_hợp,11,204
dạy,9,203
mổ,6,203
não,9,203
khuẩn,8,202
sơ_sinh,7,201
hóa_chất,10,201
cà_rốt,4,201
kệ,9,201
đảng,8,199
bơ,5,197
hấp,6,195
bọc,10,195
chung_cư,8,194
dao,11,194
du_khách,9,193
ha,10,192
chiến_đấu,7,192
quý_khách_hàng,7,192
thực_đơn,5,191
dịu,8,191
giấc_ngủ,8,191
lệnh,9,191
dự_phòng,11,191
ngõ,9,191
ruột,11,190
non,10,190
chuột,9,189
tiêu_hóa,7,188
lát,10,188
dưỡng_chất,6,185
hàng_hóa,11,185
kw,4,185
phụ_huynh,6,184
giáo_viên,8,182
chậu,10,182
tel,5,179
bơm,9,179
sản_phẩm_chất_liệu,3,178
kim_loại,9,178
đồ_họa,4,178
tăng_giá,6,176
city,6,176
khắc,11,176
tre,10,175
mobifone,4,175
bộ_trưởng,10,175
chịu_nhiệt,4,175
cương,8,174
khuyên,11,172
locklock,2,172
nông_nghiệp,11,172
khỏe_mạnh,10,170
son,8,170
bền_vững,11,170
con_gái,9,170
chiến,10,169
mật_ong,7,169
ướp,5,169
tiêm,6,168
dự_báo,11,168
the,10,167
trái_phiếu,3,167
lưới,10,166
trận_đấu,3,166
vi_sóng,3,166
smc,2,165
nước_mắm,3,165
cảm_biến,3,165
quốc_hội,7,164
nguội,7,163
australia,11,163
va,11,163
nhập_vai,2,163
lưu_trữ,10,162
ngân_sách,10,162
đội_hình,2,161
hiệp,9,161
đậy,7,161
kháng,9,160
hành_chính,11,160
đối_thủ,10,160
chanh,8,159
béo,11,158
nhuyễn,5,158
decal,2,158
bluetooth,3,157
tấn_công,11,157
trồng,11,157
chim,11,156
chả,9,155
heo,8,155
hành_trình,11,155
nợ,8,155
sen,9,155
thư_giãn,11,154
yaskawa,2,154
nhiễm,11,154
viễn_thông,8,153
massage,5,153
huy_động,10,153
khánh,11,153
chai,11,153
nhi,9,152
vinh,11,152
cổ_phần_hóa,5,151
phun,10,151
bệnh_nhân,8,151
cài_đặt,7,151
tẩy,8,150
chần,5,150
khử,8,150
pc,3,150
độc_hại,10,150
trung_ương,11,149
bút,9,149
mặn,9,149
dễ_chịu,10,149
honda,7,149
tài_khoản,11,148
cà_chua,6,148
đc,10,148
group,9,148
hầm,10,147
chuối,8,147
chiến_thắng,11,147
vi_khuẩn,9,147
hz,4,147
chi_nhánh,11,146
ung_thư,9,146
sứ,11,146
nạp,10,146
cảm,10,146
phơi,7,146
vận_tải,10,145
người_lớn,9,145
gia_dụng,7,145
thao_tác,11,145
làm_đẹp,11,145
tủ_lạnh,8,145
ngăn_ngừa,10,145
hội_đồng,11,145
hiệu_ứng,10,145
kẹo,7,144
khu_đô_thị,9,144
tinh_chất,4,143
côn_trùng,7,143
gọn_gàng,11,143
cải,7,143
pp,5,143
socola,4,142
cọ,7,142
thần,6,142
khuôn,9,140
dân_số,8,140
mọc,11,140
chứng_chỉ,11,139
hải_sản,10,139
âm_nhạc,9,139
xịt,7,138
phiếu,10,137
trục,10,137
hiển_thị,9,137
drap,1,137
nghỉ_ngơi,11,137
vợ,10,137
ngoài_trời,11,136
bao_bì,11,136
nguyên_chất,7,136
cafe,8,136
khóc,6,136
ủy_ban,10,136
đường_kính,8,136
tinh,11,135
vui_lòng,9,135
dn,7,135
sofa,6,135
asean,8,134
yến_mạch,3,133
ẩm_thực,8,133
mồ_hôi,7,132
micro,4,132
đậm_đà,5,132
mặt_nạ,8,132
áp,11,132
ngon_miệng,6,131
súng,8,131
nhà_bếp,7,131
tương_thích,4,131
ngọt_ngào,10,130
nghị_quyết,10,130
dạ_dày,4,130
plc,3,130
thô,10,129
xơ,8,129
ủi,4,128
lông,10,128
valve,3,128
êm_ái,10,128
gỉ,4,127
lắp,9,127
bảo_hộ,7,127
dê,7,127
phẩm,10,126
ban_hành,11,126
khoe,10,126
cúm,5,125
bến,11,125
gương,11,125
truy_cập,11,125
lãng_mạn,11,125
iphone,3,124
sinh_hoạt,11,124
igbt,1,124
sản_phẩm_chất_lượng,9,124
ốp,7,124
viettel,4,124
cnc,3,123
phòng_chống,11,122
thi_đấu,4,122
thu_thập,8,122
xcm,6,122
condotel,1,122
rà_soát,11,122
lãi_suất,6,122
lanaform,1,121
biệt_thự,7,121
giọt,10,120
cuộn,8,120
mô_tả,10,120
đẻ,8,120
sô,8,120
độ_ẩm,7,119
không_gỉ,4,119
truyện,5,119
set,7,119
hấp_thụ,7,119
bền_bỉ,7,119
đeo,10,119
đồng_chí,4,118
chất_béo,7,118
vui_vẻ,11,118
chua,7,118
táo,7,118
hlv,5,118
biểu_hiện,11,118
đồ_chơi,11,118
cac,11,117
chuyển_nhượng,10,117
hạnh_phúc,10,116
dân_cư,10,116
autonics,2,116
gạch,8,116
áo_khoác,5,116
hàm_lượng,8,115
lào,11,115
bắn,9,115
tư_thế,8,114
nếp,9,114
khuấy,5,114
lễ_hội,10,114
vnindex,3,114
đươc,11,114
giao_lưu,10,113
hưng,11,113
kế_toán,10,113
gameplay,1,113
khẩu_vị,6,113
server,2,113
điện_áp,3,113
yamaha,3,113
smartphone,8,112
bóc,8,112
pháp_lý,11,112
chùa,8,111
thanh_niên,9,111
thực_vật,7,111
đặc_tính,11,111
cảng,10,111
bản_đồ,3,111
ng,5,111
boss,4,111
hát,11,110
dập,10,110
cấp_cứu,5,110
thưởng,11,110
cổ_đông,8,110
bún,5,110
vnpt,3,110
loài,9,110
cười,11,110
đề_án,10,109
chính_trị,10,109
hoa_văn,6,109
chà,7,109
cấu_tạo,5,109
keo,9,109
gb,2,109
huyết_áp,8,108
đặt_hàng,10,108
sinh_tồn,3,108
chùi,4,108
xinh_đẹp,10,108
nâu,11,108
tay_cầm,9,108
hành_khách,5,108
nph,1,107
gas,7,107
nghèo,9,107
khoai_lang,2,107
virus,4,107
địch,3,107
thể_loại,6,107
cháu,7,107
dáng,9,106
richell,1,106
trầy_xước,6,106
địa_ốc,1,106
bọt,8,106
ồn,8,106
dưa,7,106
hiệu_trưởng,6,106
súp,5,105
bố,9,105
luminarc,1,105
cỏ,10,105
gan,10,105
cảm_ứng,9,105
giây,11,105
bs,5,105
hô_hấp,8,105
miễn_dịch,7,105
tuổi_thọ,9,104
vnđ,11,104
mịn_màng,8,104
sạch_sẽ,11,104
thanh_lịch,9,104
series,9,104
ftramart,1,103
cơ_quan_chức_năng,11,103
in,10,103
hoa_hồng,6,103
bỉm,2,103
phổi,6,103
mi,9,103
ngoại_giao,8,102
man,8,102
qh,7,102
thuận,11,102
cong,11,102
năng,11,102
silicon,5,101
kỷ_luật,6,101
sưu_tập,10,101
khô_ráo,6,101
rang,5,101
kiều,8,101
van,8,101
môi_giới,6,101
coffee,6,101
quỳnh_trang,4,101
cầu_thủ,5,101
laser,5,101
đai,7,101
sáp,3,101
chính_quyền,10,100
vợ_chồng,7,100
phẫu_thuật,6,100
cơ_cấu,10,100
vũ_khí,8,100
tĩnh_điện,5,100
mờ,9,99
ấm_cúng,5,99
melamine,3,99
thông_dụng,7,99
hoa_quả,8,99
gel,4,99
giấm,5,99
bể,11,99
rán,5,99
laptop,6,99
đậu_xanh,3,98
xưởng,7,98
sennheiser,1,98
đồng_nai,10,98
xông,6,98
spa,8,97
số_liệu,11,97
gợi_cảm,7,97
đường_nét,8,97
khoáng_chất,7,97
vớt,6,97
nhăn,8,97
loãng,10,97
bí_đỏ,2,97
model,6,97
bền_màu,5,97
lõi,9,97
tổn_thương,7,96
xà_phòng,4,96
android,6,96
dung_dịch,11,96
sức_sống,11,96
triệu_chứng,7,96
đại_biểu,8,96
nấm,9,96
thảo,8,96
minh_bạch,10,96
cốc,8,96
fanpage,6,96
đồngcổ,3,95
hàng_không,6,95
sỹ,4,95
mỡ,8,95
sữa_chua,3,95
gốm,7,95
bánh_xe,8,95
no,6,94
bã,6,94
bộ_nhớ,4,94
công_ty_chứng_khoán,4,94
bán_lẻ,10,94
ti,5,94
doosan,1,94
ẩm_mốc,6,93
dẻo,8,93
auto,5,93
skin,4,93
nguyễn_xuân,6,93
điều_lệ,8,93
nhân_lực,10,93
va_đập,5,93
nôn,2,93
ấm_áp,11,92
trưa,10,92
tưới,6,92
ms,6,92
bắp,7,92
dai,8,92
len,4,91
nhiễm_trùng,4,91
chay,9,91
ngôi_sao,10,91
trò_chuyện,10,91
hâm_mộ,7,91
vừa_phải,11,91
nh,7,91
gdđt,5,91
vdc,2,91
thanh_tra,10,90
muỗi,5,90
dị_ứng,7,90
áp_suất,7,90
tần_số,6,90
xoài,6,90
dịu_dàng,8,90
trường_học,11,90
shop,7,90
võ_gia,1,90
chân_lông,6,90
chó,9,90
đấu_thầu,6,90
hư,7,89
nước_lạnh,5,89
thứ_trưởng,8,89
đạm,5,89
bìa,8,89
chùm,10,89
sản_phụ,3,89
nếm,4,89
nhiên_liệu,9,88
sữa_tươi,6,88
tin_dùng,8,88
đùi,7,88
đấu_giá,8,88
thần_kinh,7,88
video,10,88
size,7,88
ghép,9,88
đh,5,88
thẩm_định,11,88
skinfood,1,88
sản,11,88
tnr,1,88
kẹp,7,87
học_trò,4,87
tai_nạn,11,87
gọn_nhẹ,8,87
biến_dạng,3,87
cotton,4,87
trang_chủ,4,87
vắt,6,87
vv,7,87
protein,5,87
trang_web,7,87
nhờn,7,87
kết_cấu,10,87
quản_trị,9,86
xinh_xắn,8,86
hình_dáng,8,86
jack,4,86
nhãn_hiệu,11,86
tranh_chấp,7,86
tài_nguyên,8,86
bày_tỏ,11,86
áo_dài,6,86
khung_cảnh,7,86
hơn_tỷ,10,86
phê_duyệt,11,86
cất,11,86
xét_nghiệm,5,85
vòi,9,85
mỹ_thuật,5,85
bánh_quế,2,85
chắn,10,85
đt,6,85
cung_cấp_thiết_bị,2,85
tỉ_mỉ,11,85
khoai_tây,5,85
lập_trình,3,85
mè,5,85
ướt,7,85
mah,1,85
duplomatic,1,84
team,3,84
đệm,10,84
bệnh_nhi,3,84
tia,10,84
cốt_truyện,3,84
download,4,84
vĩ_mô,5,84
truyền_tải,11,84
bồn,7,84
item,2,84
thu_hồi,11,84
đòn,3,84
chào_bán,3,84
móc,10,84
mr,8,84
ngón,11,84
dlqg,1,84
horea,1,84
koi,3,83
kiểm_toán,5,83
tạo_hình,9,83
đúc,9,83
kê,11,83
mừng,10,83
dễ_thương,10,83
bánh_mì,6,83
nấm_hương,3,83
bo,7,83
thpt,7,83
chế_tạo,11,83
phím,6,82
thiện,9,82
viền,9,82
tuyên_truyền,8,82
khay,8,82
airlines,5,82
chủ_đề,11,82
lau_chùi,4,82
đồ_đạc,9,81
nông_thôn,10,81
bóng_đá,9,81
ngũ_cốc,6,81
sát_thương,2,81
hạt_tiêu,5,81
fdi,5,81
lưu_lượng,9,81
tem,7,81
hòa_bình,9,81
đề_kháng,6,81
định_vị,8,81
giao_tiếp,11,81
vặn,6,81
tốt_đẹp,11,81
vtc,8,81
đà,11,81
quy_cách,7,81
lương_thế,2,81
kông,10,81
kali,6,81
tinh_khiết,7,81
đầm,8,81
pubg,1,81
hữu_nghị,5,81
nhiên,11,80
quỳnh,7,80
sân_khấu,8,80
thúy,5,80
bàn_giao,9,80
anker,1,80
nguồn_lực,11,80
sinh_nhật,9,80
nuôi_dưỡng,10,80
beta,4,80
tổng_giám_đốc,7,80
bổ_dưỡng,5,80
kinh_phí,11,79
siêu_âm,7,79
đường_phố,11,79
bỉ,11,79
httpbaoanjsccomvn,2,79
nước_dùng,4,79
hữu_ích,10,79
cửa_sổ,9,79
rắc,7,79
môt,9,79
đàn_hồi,5,79
đấu,6,79
th,7,79
combo,6,79
kích_ứng,4,78
rót,10,78
ipad,5,78
tác_giả,10,78
vi_tính,4,78
land,5,78
studio,6,78
phương_châm,10,78
nước_cốt,4,78
thú,10,78
chiến_trường,5,78
úc,9,78
nhánh,9,78
cực_kì,10,78
cư_dân,10,78
oxy,10,78
du_phong,1,78
bất_thường,11,78
phâm,5,78
belkin,1,77
khỏe,7,77
bộ_máy,11,77
apple,6,77
vé,9,77
tư_nhân,11,77
đường_bay,4,77
legends,1,77
vóc_dáng,7,77
túi_xách,7,77
tuất,8,77
rây,3,77
lao,11,76
chỉ_định,10,76
lung_linh,9,76
vp,4,76
hũ,5,76
ngấm,5,76
bạc_hà,6,76
phổ_thông,11,76
dư_luận,11,76
thê,10,76
lưu_trú,5,76
huyền_thoại,9,76
phần_thưởng,7,76
khoảng_tỷ,8,76
chì,9,76
khuyến_mãi,8,76
thuê_bao,4,76
làm_quen,7,76
skiip,1,76
giải_đấu,4,76
phát_biểu,11,76
báo_giá,3,75
dragon,5,75
trọng_điểm,11,75
chăm,7,75
inch,7,75
sổ,10,75
thcs,5,75
pha_chế,6,75
mini,11,75
dũng,10,75
tân_phú,7,75
con_trai,6,75
tác_phẩm,11,75
xứ,11,75
cường_lực,3,75
vuông,11,74
ngô,11,74
nhai,5,74
thận,7,74
thôn,9,74
nói_chuyện,11,74
làm_quà,6,74
kim_dung,3,74
mùi_vị,6,74
công_viên,11,74
lắp_ráp,7,74
xoắn,8,74
thâm,9,74
ngũ_hổ,1,74
nhung,8,73
chocolate,4,73
cuộc_đời,11,73
chè,8,73
dứa,5,73
phó_chủ_tịch,10,73
nước_lọc,7,73
chủ_nhân,11,73
ngây,2,73
ph,5,73
mậu,8,73
an_toàn,9,73
dịch_bệnh,5,73
công_cộng,9,73
chủ_lực,10,73
kiến_nghị,10,73
suy_nghĩ,8,73
đình_đám,10,73
mạ,9,73
huế,11,73
mô,11,73
de,9,72
diễn_đàn,9,72
sunhouse,1,72
sẹo,5,72
pha_trộn,9,72
nhà_kính,3,72
trơn,8,72
sắc_màu,10,72
phở,4,72
sử,9,72
xưa,10,72
bang,8,72
details,2,72
trang_nhã,8,72
cbre,1,72
ban_đêm,10,72
nghị_định,11,72
vacosi,1,72
khủng,8,71
bấm,10,71
giò,3,71
trung_thu,5,71
tiêu_chảy,5,71
táo_bón,2,71
bổ,8,71
tốt_nghiệp,8,71
gọt,6,71
chun,2,71
lành_nghề,4,71
ngành_hàng,9,71
sức_khoẻ,10,70
quái,3,70
dâu,10,70
sinh_tố,4,70
phân_giải,6,70
giải_phóng,10,70
dã_ngoại,9,70
phaner,1,70
sả,7,70
đạt_tỷ,5,70
ngôn_ngữ,10,70
dài_hạn,10,70
nữ_tính,6,70
kết_luận,11,70
new,11,70
kích_hoạt,9,70
tác,9,70
đường_sắt,8,70
tọa_lạc,3,70
tái_tạo,9,70
quấn,9,69
liên_quân,1,69
cưới,9,69
vướng_mắc,9,69
biến_động,7,69
bong,10,69
tỉ,9,69
kích_cỡ,10,69
khuôn_mặt,9,69
xám,11,69
quế,7,69
làm_chủ,10,69
vac,2,69
mmorpg,1,69
củng_cố,10,69
edifier,1,69
gia_công,6,69
fan,7,69
chủng_loại,8,69
xâm_nhập,11,69
vua,10,69
đất_đai,5,69
cung_ứng,11,68
tán,10,68
cá_chép,6,68
nát,6,68
họa,7,68
hủ_tiếu,3,68
hà_lan,10,68
cà,10,68
goldseason,1,68
đu_đủ,5,68
vĩnh_viễn,7,68
free,7,68
hòa_quyện,7,68
xôi,4,68
lão_hóa,6,68
mdf,4,68
tháp,7,68
bass,2,68
abs,4,68
đầu_ra,9,68
thắp,8,68
đa_khoa,6,68
cummins,1,68
sai_phạm,9,68
biến_chứng,4,68
ak,4,68
cây_xanh,7,68
air,8,68
dầu_mỡ,7,68
vo,6,67
hợp_kim,4,67
fpt,4,67
tồn_kho,6,67
họng,7,67
delfi,1,67
dự_thảo,8,67
hạnh,11,67
thẩm_thấu,6,67
thông_tư,8,67
mỹ_nhân,5,67
tham_quan,11,67
hành_tây,3,67
survival,1,67
trực_thuộc,10,67
rối_loạn,9,67
acid,6,67
xe_máy,11,67
thanh_xuân,7,67
đồng_đội,3,67
vui_chơi,10,67
cream,5,67
lắc,10,67
môn,9,67
quốc_lộ,5,66
cảnh_quan,7,66
giã,4,66
đài_loan,10,66
giọng,10,66
căn_bệnh,7,66
chương,10,66
nội_trú,4,66
quốc_phòng,8,66
chân_không,5,66
ven,8,66
rong,7,66
tôn_trọng,10,66
tình_cảm,10,66
league,2,66
hấp_thu,6,66
đói,6,66
diễn_viên,4,66
gtvt,5,66
lực_lượng,10,66
đông_lạnh,5,66
distributor,1,66
cơn_sốt,8,65
ttgdck,1,65
thất_bại,10,65
rau_câu,4,65
tươi_sáng,10,65
nồng,7,65
tân_sơn,6,65
họa_tiết,8,65
nám,3,65
real,4,65
khái_niệm,11,65
thí_điểm,9,65
thủy,10,65
axit,6,65
tiện_nghi,8,65
hyundai,2,65
rộng_lớn,10,65
guitar,6,65
nghiền,4,64
hot,9,64
nông_dân,8,64
cách_nhiệt,3,64
cốt_lõi,9,64
lãi,7,64
điều_tra,10,64
vịt,6,64
nilon,5,64
nghiêm_túc,10,64
thạch,11,64
hoa_hậu,5,64
cắn,8,64
nứt,7,64
marshmallow,3,64
thẩm_quyền,11,64
công_nghệ_cao,9,64
ubcknn,1,64
nghiệp_vụ,9,64
chân_đế,3,64
dược,11,64
house,4,64
thuât,5,64
legend,4,63
chiết_khấu,7,63
thảo_dược,6,63
bình_dương,8,63
nhặt,7,63
chẩn_đoán,6,63
lọ,8,63
ba_chỉ,5,63
phú_quốc,6,63
thí_sinh,5,63
tráng,8,63
thủ_đô,10,63
khoai,8,63
đắp,10,63
lightning,1,63
nhọn,9,63
energizer,2,62
thường_vụ,7,62
bàn_phím,5,62
pv,8,62
rổ,7,62
tham_nhũng,5,62
mộc,10,62
giấy_tờ,9,62
lười,9,62
yêu_thương,10,62
quỷ,6,62
cách_mạng,10,62
cacao,4,62
lộc,9,62
sai_lầm,10,62
collagen,5,62
mpa,2,62
sét,4,62
tẩm,7,62
tăm,6,62
london,7,62
sim,5,62
múc,4,62
mát_mẻ,9,61
kiên_trì,11,61
chuyên_đề,5,61
má,8,61
laneige,1,61
sấy,10,61
trung_cấp,6,61
anh_hùng,8,61
tái_cơ_cấu,8,61
bận_rộn,9,61
mau,10,61
sản_sinh,8,61
khoá,8,61
laurelle,1,61
doanh,9,61
food,7,61
điện_thoại_di_động,10,61
cồn,11,61
cầu_thang,8,61
yên_tĩnh,6,61
google,9,61
lợn,9,61
động_viên,10,61
lục,8,60
ngắt,7,60
câp,6,60
trâm,5,60
cc,6,60
đóng_cửa,8,60
triển_lãm,11,60
cải_cách,9,60
mã_lực,2,60
dọn,10,60
thục,5,60
danh_hiệu,9,60
nấu_nướng,8,60
văn,9,60
tỉnh_thành_phố,9,60
ac,8,60
gòn,2,60
cấp_độ,8,60
mượt,9,60
bùng_nổ,9,60
thẻ_nhớ,3,60
ghi_nhớ,8,60
cuộc_chiến,7,60
mitsubishi,5,60
hào_hứng,8,60
logo,8,60
twister,1,60
eject,1,60
chỉnh_sửa,7,60
nang,5,59
vani,5,59
acv,3,59
bôi,5,59
victorinox,1,59
xingapo,3,59
thang_máy,8,59
thảm_đỏ,3,59
blw,1,59
murad,3,59
coleman,2,59
paraffin,1,59
dấu_ấn,10,59
trớ,1,59
hư_hỏng,10,59
núm,4,59
con_em,6,59
định_mức,7,59
lộ_trình,11,59
đối_phương,6,59
đuôi,9,59
thiết_yếu,9,59
mắm,5,59
thun,5,59
global,4,59
candle,2,58
techmate,1,58
toát,7,58
ree,1,58
hạnh_nhân,3,58
kĩ_năng,4,58
bưởi,5,58
tài_năng,11,58
pallet,1,58
vô_địch,8,58
ốm,6,58
miến,4,58
sonicgear,1,58
giao_diện,5,58
cào,3,58
nc,3,58
park,10,58
nôi,9,58
phai,8,58
lướt,11,58
vị_giác,5,58
tuyệt_hảo,6,58
quét,9,58
lạm_dụng,10,58
đảng_viên,4,58
lòng_đỏ,4,58
mg,7,58
quái_vật,1,58
nhất_trí,5,58
cày,2,58
yến,11,58
gamer,2,57
nước_sạch,11,57
dân_dụng,7,57
sửa_đổi,10,57
hiện_hành,10,57
chấn_thương,6,57
siêu_thị,9,57
ếch,3,57
hậu,11,57
vòngphút,3,57
bar,7,57
khen,9,57
nhược_điểm,10,57
anh_em,9,57
cứu,11,57
chât,8,57
rụng,5,57
phong_trào,8,57
đồng_bằng,11,57
vụ_việc,8,57
steam,2,57
tâm_trạng,7,57
max,7,57
thị_trấn,10,57
tinh_bột,6,57
chiêu,7,57
dong,9,57
phanh,4,57
thon,7,57
yoga,5,57
thủy_lực,4,57
mâm,9,57
uốn,8,56
cổ_tay,4,56
mode,4,56
hiệu_suất,9,56
nhà_xưởng,5,56
xoa,6,56
tuyển,11,56
bỏng,9,56
eo,5,56
pk,3,56
kim_cương,11,56
văn_phòng_phẩm,3,56
cường,10,56
công_chức,8,56
dĩ,7,56
xạ_thủ,1,56
giấy_phép,7,56
biếu,5,56
có_thai,4,56
phước,8,56
đắng,8,56
cốp_pha,3,56
trạm,11,56
vặt,5,56
công_tắc,5,56
zalo,7,55
thắt,10,55
tư_duy,9,55
lưỡi,5,55
chăn_nuôi,4,55
bài_học,11,55
ch,8,55
jeans,3,55
click,4,55
hiến,6,55
thìa_canh,4,55
biểu_diễn,10,55
mài,7,55
gỡ,11,55
thi_hành,7,55
mầm_non,6,55
bệnh_tật,7,55
cô_giáo,3,55
chuyển_dạ,1,55
khoan,11,55
hông,8,55
ăn_mòn,3,55
bảoan,2,55
bạn_đọc,11,55
khz,2,55
hội_nhập,9,55
ngành_nghề,8,55
hpq,1,55
phì,6,55
emdep,1,55
nhà_cái,3,54
pvc,3,54
kỹ_thuật_số,5,54
menu,4,54
toàn_thân,5,54
đột_ngột,10,54
óc,9,54
wwwhpqtechcom,1,54
quy,9,54
mệnh,5,54
dây_cáp,6,54
trưởng_thành,11,54
tình_dục,5,54
kinh_nguyệt,4,54
ngã,11,54
hàm,9,54
gu,10,54
biến_đổi,9,54
trinh,9,54
everon,2,54
trò,9,54
nhuộm,5,54
vùng_đất,7,54
hà_đông,6,54
đồngm,2,54
canada,11,54
mong_đợi,11,54
hứng_thú,9,54
thường_trực,9,54
bạch,10,54
hero,2,54
one,9,54
duyên,8,54
vinaphone,3,54
white,5,54
đa_phần,10,53
hdpe,1,53
laminate,2,53
chăm_chút,9,53
danh_mục,9,53
chứa_chất,6,53
bt,6,53
thèm,5,53
xúc,7,53
youtube,6,53
nguyên_đán,7,53
khẩn_cấp,8,53
linh_kiện,6,53
lụa,10,53
rim,4,53
lãnh_thổ,9,53
đặc_sắc,7,53
hiền,9,53
my,9,53
xù,7,53
mệt,11,53
nhầm,8,53
mix,5,53
nhiệt_đới,11,53
tuyển_chọn,8,53
bảo_tồn,7,53
dám,9,52
sandisk,1,52
pokemon,1,52
update,4,52
trúc,10,52
xước,7,52
phù,10,52
cữ,2,52
đặc_sản,4,52
triết_lý,8,52
go,6,52
vừa_miệng,3,52
đề_tài,8,52
garden,5,52
khử_trùng,5,52
tablet,4,52
lành,10,52
liên_hợp,5,52
mu,5,52
nguyễn_văn,10,52
động_tác,8,52
windows,3,52
khép_kín,8,52
đăng_tải,11,52
tiểu_học,6,52
hơi_nước,7,52
âm_đạo,3,52
đầu_bếp,6,52
tivi,6,52
sinh_thái,8,52
homestay,2,52
body,5,51
sưng,7,51
thể_chất,6,51
chu_kỳ,8,51
chở,11,51
vung,4,51
tổn,6,51
phat,7,51
kiếm_hiệp,1,51
tam_quốc,1,51
xuất_bản,7,51
cành,7,51
cánh_tay,9,51
bí,9,51
hội_thảo,11,51
rỉ,6,51
black,6,51
vuốt,9,51
túi_tiền,10,51
bộ_cánh,5,51
sưởi,9,51
tương_tác,9,51
nghề_nghiệp,11,51
khó_tính,10,51
war,2,51
ấp,10,51
thủ_khoa,2,51
lưu_thông,11,51
mật,9,51
phòng_ngừa,11,51
bảo_dưỡng,10,51
lên_mặt,6,51
phòng_thủ,3,51
khán_giả,7,51
mp,4,51
huyền,5,51
chiêu_thức,2,51
măt,9,51
clip,6,51
hít,6,50
vũng_tàu,9,50
bóp,6,50
card,3,50
operated,1,50
tràn_đầy,11,50
quai,4,50
phái_đẹp,5,50
di_sản,4,50
suzuki,2,50
khuê,7,50
bức_xúc,10,50
tám,11,50
pa,7,50
cổ_phần_hoá,4,50
phô_mai,3,50
xô,5,50
gamev,1,50
đạo_đức,6,50
miss,5,50
tạng,4,50
test,7,50
vali,3,50
