Token,Num_Labels,Num_Occurrences
mật_ong,7,195
locklock,2,195
tẩy,9,195
hz,4,194
chuối,8,194
biệt_thự,9,193
nhi,11,193
nước_mắm,6,192
trái_phiếu,4,192
tài_khoản,11,192
hiệp,11,191
nguội,8,191
độc_hại,11,191
gan,10,191
massage,6,190
kw,4,190
chả,10,190
vui_lòng,9,189
dễ_chịu,11,187
pp,5,187
cài_đặt,7,187
kẹo,8,187
yaskawa,2,186
cương,9,185
hội_đồng,11,184
phơi,9,184
cảm,11,184
pc,4,182
hiến,7,181
đẻ,8,180
drap,1,180
đường_kính,9,179
lễ_hội,11,178
khu_đô_thị,10,178
ngăn_ngừa,11,178
tủ_lạnh,10,176
thần,8,176
hiển_thị,10,175
group,11,175
đồng_chí,6,175
phiếu,11,175
mặn,10,175
êm_ái,10,174
khử,8,173
nợ,8,173
chua,7,173
ủy_ban,11,173
chùa,11,173
ngon_miệng,6,172
micro,5,172
gia_dụng,7,171
gỉ,6,170
chần,5,170
phổi,6,170
khuôn,10,170
cafe,9,169
dân_số,10,169
tinh_chất,5,168
dạ_dày,4,167
cuộn,10,167
nghị_quyết,10,167
hành_khách,7,167
côn_trùng,7,166
cọ,7,166
xịt,7,166
lông,11,166
cà_chua,6,165
sinh_hoạt,11,164
sản_phẩm_chất_lượng,10,164
mặt_nạ,8,164
bút,10,163
iphone,5,163
ngọt_ngào,10,163
xcm,6,162
địch,3,162
tương_thích,7,162
dê,8,161
lãng_mạn,11,161
cúm,7,161
nguyên_chất,8,160
honda,7,159
miễn_dịch,7,159
súng,8,159
đại_biểu,9,158
nếp,10,157
cải,10,157
nấm,10,156
tưới,9,156
mồ_hôi,9,156
smartphone,9,156
nhà_bếp,7,155
socola,4,155
luminarc,1,155
đa_khoa,8,155
plc,3,154
xơ,11,154
chính_trị,10,154
sinh_tồn,4,154
rà_soát,11,154
xét_nghiệm,5,154
đậm_đà,6,153
ủi,6,153
yến_mạch,3,152
hlv,5,152
sim,6,152
bảo_hộ,8,152
đề_án,10,152
hô_hấp,8,152
thực_vật,10,151
thi_đấu,6,150
nhân_lực,11,150
set,7,149
bền_bỉ,8,149
bún,6,149
server,3,149
cháu,7,148
đai,10,148
mô_tả,11,148
táo,10,148
cổ_đông,8,147
không_gỉ,4,146
chính_quyền,10,146
áo_khoác,5,146
súp,7,145
di_tích,3,145
chất_béo,7,144
truyện,5,144
lãi_suất,6,144
hoa_quả,8,144
nâu,11,144
độ_ẩm,7,144
gb,3,143
bản_đồ,5,143
thanh_niên,9,142
gas,8,142
ồn,11,142
sưu_tập,11,142
cnc,4,142
lanaform,1,142
hấp_thụ,7,141
tài_nguyên,9,140
khuấy,5,140
tổn_thương,8,140
cước,7,140
hàm_lượng,8,139
cốc,10,139
thu_thập,9,139
gạch,10,139
cấu_tạo,6,138
gameplay,1,138
ngoại_giao,9,138
autonics,2,137
cỏ,11,137
android,6,137
khẩu_vị,6,137
ốp,8,137
bắn,9,137
virus,4,137
sữa_chua,4,137
gel,6,136
bánh_xe,9,136
bs,5,136
chay,11,136
model,6,136
thần_kinh,10,136
chuyển_nhượng,10,136
tay_cầm,11,135
tư_thế,9,135
condotel,1,135
minh_bạch,11,135
laser,5,135
loài,9,135
richell,1,134
triệu_chứng,7,134
điện_áp,3,134
rang,7,133
valve,4,133
chùi,4,133
nhiễm_trùng,6,133
thanh_lịch,10,132
huyết_áp,8,132
bỉm,2,131
fanpage,8,131
hoa_văn,7,131
đòn,5,131
môi_giới,8,130
len,6,130
cơ_cấu,11,130
apple,7,130
thể_loại,7,130
dập,11,130
hiệu_trưởng,6,130
sáp,3,130
xúc_tiến,10,130
giao_lưu,11,130
doosan,1,130
lưu_trú,5,129
quảng_ninh,10,129
hoa_hồng,9,129
dưa,8,129
bóc,9,129
bệnh_nhi,3,129
nph,1,128
dáng,10,128
cảm_ứng,11,128
địa_ốc,2,128
đầm,8,128
ftramart,1,128
ms,7,127
in,11,127
bhyt,3,127
boss,4,127
đấu_thầu,8,127
mịn_màng,9,127
xoài,7,126
tỉnh_thành_phố,10,126
thứ_trưởng,9,126
bọt,8,126
phê_duyệt,11,125
thanh_tra,10,125
lực_lượng,10,125
dẻo,10,125
ấm_cúng,5,125
igbt,1,124
mah,3,124
tuổi_thọ,10,124
vnđ,11,124
bền_màu,5,124
vnindex,3,124
xông,8,123
lưu_lượng,10,123
khô_ráo,6,123
vòi,10,123
hàng_không,8,123
mi,11,123
melamine,3,123
sát_thương,2,123
trầy_xước,6,123
man,10,123
quỳnh_trang,4,123
tiêm_chủng,3,122
áp_suất,7,122
dlqg,1,122
đấu_giá,9,122
lõi,11,121
hư,9,121
series,9,121
tần_số,7,121
cầu_thủ,5,121
đồngcổ,4,121
giấm,5,121
vũ_khí,10,121
no,8,120
ng,6,120
thpt,9,120
sức_sống,11,120
hơn_tỷ,11,120
trọng_điểm,11,120
ẩm_mốc,6,119
đúc,11,119
chẩn_đoán,7,119
xinh_xắn,9,119
vp,5,119
laptop,6,119
đậu_xanh,4,118
yamaha,3,118
xà_phòng,5,118
dị_ứng,8,118
tuyên_truyền,8,117
nhiên_liệu,11,117
đường_nét,8,117
điều_lệ,9,117
nguyễn_xuân,7,117
keo,9,117
dragon,5,117
rán,5,116
khoáng_chất,7,116
chà,8,116
tnr,2,116
sỹ,7,116
kế_toán,10,116
tĩnh_điện,5,116
hâm_mộ,9,116
thông_dụng,7,116
khung_cảnh,7,116
dịu_dàng,8,115
ấm_áp,11,115
thông_tư,9,115
dễ_thương,10,115
coffee,8,115
vớt,7,115
hữu_nghị,6,115
khoai_lang,2,115
size,7,115
võ_gia,1,115
tin_dùng,9,114
kỷ_luật,6,114
airlines,6,114
dịch_bệnh,5,114
nám,3,114
qh,7,114
gợi_cảm,7,114
vé,9,114
spa,9,114
quốc_lộ,6,114
biến_dạng,6,114
loãng,10,114
sinh_thái,9,114
đùi,7,113
chỉ_định,11,113
dai,10,113
bày_tỏ,11,113
gốm,8,113
đề_kháng,6,113
dung_dịch,11,113
di_sản,4,113
vv,9,113
chó,10,113
nôn,3,113
nhăn,9,112
cửa_sổ,11,112
con_trai,9,112
kiều,10,112
bóng_đá,11,112
silicon,6,112
học_trò,5,112
phó_chủ_tịch,10,112
vi_tính,4,111
tư_nhân,11,110
điều_tra,10,110
sân_khấu,10,110
bộ_nhớ,5,110
sản_phụ,3,110
mỡ,10,110
mỹ_thuật,6,110
công_ty_chứng_khoán,4,109
biến_chứng,4,109
bí_đỏ,3,109
đồ_đạc,10,108
skin,4,108
môt,11,108
xingapo,4,108
gọn_nhẹ,9,108
cung_cấp_thiết_bị,3,108
skinfood,1,108
mạ,11,108
quản_trị,11,108
thẩm_định,11,107
gdđt,5,107
xưởng,8,107
muỗi,6,107
cầu_thang,9,107
shop,7,107
jack,5,107
team,3,107
cách_mạng,10,107
chăm,9,107
nước_lạnh,5,107
thu_hồi,11,107
sennheiser,1,106
tổng_giám_đốc,8,106
inch,8,106
protein,5,106
ngũ_hổ,1,106
bắp,9,106
thôn,10,106
khoảng_tỷ,8,106
bạc_hà,6,106
mr,9,106
đạm,6,106
vdc,3,106
úc,10,106
quy_cách,9,105
horea,1,105
lập_trình,5,105
cảnh_quan,9,105
cực_kì,10,105
hữu_ích,10,105
suy_nghĩ,11,105
chân_lông,6,104
viền,10,104
vinaphone,3,104
tử_vong,6,104
trang_chủ,7,104
tranh_chấp,9,104
anker,1,104
nhờn,7,104
tia,11,103
belkin,1,103
ướt,7,103
lau_chùi,4,103
nh,10,103
lung_linh,10,103
bảo_tồn,9,103
dứa,5,103
legends,1,103
đt,8,102
vắt,8,102
nước_cốt,4,102
diễn_đàn,10,102
móc,11,102
bã,6,102
khoai_tây,6,102
kết_cấu,11,102
khỏe,9,102
kông,10,102
sinh_nhật,9,102
cường_lực,4,102
khay,8,102
phâm,8,101
hạt_tiêu,5,101
va_đập,6,101
xứ,11,101
chì,10,101
khuyến_mãi,8,101
hũ,5,101
cư_dân,11,101
ti,5,101
cotton,5,101
kẹp,8,100
sữa_tươi,7,100
cream,5,100
đàn_hồi,5,100
xoắn,8,100
bồn,8,100
nát,8,100
nuôi_dưỡng,11,100
tân_phú,7,100
nếm,4,100
mừng,11,100
bấm,11,100
đấu,7,100
chè,9,99
lợn,9,99
xôi,5,99
chiến_trường,5,98
bass,2,98
nghị_định,11,98
đặc_sắc,9,98
họng,8,98
hình_dáng,10,98
kích_ứng,4,98
củng_cố,10,98
dự_thảo,9,98
fdi,5,98
cốt_truyện,3,98
bo,8,98
lọ,11,98
bánh_quế,2,97
liên_quân,1,97
league,3,97
văn,10,97
combo,6,97
auto,5,97
tán,11,97
vacosi,1,97
siêu_âm,7,97
kích_hoạt,10,97
edifier,1,97
chào_bán,4,97
nhánh,10,97
oxy,10,96
httpbaoanjsccomvn,2,96
kiểm_toán,5,96
đệm,10,96
rót,11,96
trang_web,9,96
bổ_dưỡng,5,96
rắc,7,96
bàn_giao,10,96
duyên,8,96
tiêu_chảy,6,96
vtc,9,96
thí_sinh,5,96
download,5,96
dã_ngoại,10,96
thận,8,96
sắc_màu,10,95
bang,8,95
trơn,8,95
đh,6,95
hủ_tiếu,3,95
vặn,7,95
lành_nghề,7,95
hdpe,2,95
giải_đấu,7,95
pubg,1,94
thắp,9,94
kiến_nghị,10,94
nước_dùng,5,94
phím,8,94
viêt,11,94
áo_dài,6,94
tem,8,94
hòa_quyện,8,94
nấm_hương,4,93
collagen,5,93
tinh_khiết,8,93
báo_giá,5,93
trang_nhã,8,93
land,5,93
ngũ_cốc,6,93
beta,5,93
du_phong,1,92
axit,6,92
chủng_loại,9,92
túi_xách,8,92
mè,5,92
làm_quà,7,92
nhai,5,91
bánh_mì,6,91
phần_thưởng,8,91
hạ_long,8,91
đà_lạt,7,91
sonicgear,1,91
đầu_ra,11,91
thcs,6,91
nhà_mạng,2,91
fan,10,91
tình_nguyện,9,91
đình_đám,10,91
nông_dân,9,91
vóc_dáng,7,91
khuôn_mặt,11,90
item,2,90
ipad,7,90
nokia,3,90
de,9,90
kẽm,7,90
abs,4,90
an_toàn,9,90
ngấm,6,90
ngôn_ngữ,11,90
sai_lầm,11,90
bìa,9,90
chấn_thương,6,90
tuất,8,89
bạch,11,89
kali,6,89
nhà_kính,3,89
thiện,10,89
biến_động,10,89
studio,6,89
mùi_vị,6,89
đường_bay,4,89
sẹo,6,89
vắcxin,3,89
thục,5,89
khủng,10,89
sét,6,89
hiv,3,88
bưởi,6,88
định_vị,9,88
kim_dung,4,88
sức_khoẻ,11,88
tốt_nghiệp,8,88
chân_không,5,88
wifi,5,88
căn_bệnh,8,88
survival,1,88
lắp_ráp,7,88
rong,7,87
đói,6,87
điện_thoại_di_động,10,87
pha_trộn,9,87
lương_thế,2,87
suối,10,87
phân_giải,8,87
đài_loan,11,87
quốc_phòng,9,87
vua,11,87
cây_xanh,8,87
đu_đủ,6,87
rối_loạn,10,87
mát_mẻ,11,87
đác,5,87
tồn_kho,7,87
th,8,86
giấy_tờ,11,86
hợp_kim,4,86
phú_quốc,7,86
card,4,86
làm_quen,8,86
mpa,2,86
vướng_mắc,9,86
bong,10,86
sổ,11,86
nhung,10,86
rây,3,86
thí_điểm,9,86
động_viên,10,85
anh_em,11,85
danh_mục,11,85
nội_trú,4,85
công_nghệ_cao,11,85
gọt,6,85
nhập_viện,4,85
cành,8,85
samsung,9,85
mdf,4,85
vĩ_mô,5,85
gtvt,6,85
vĩnh_viễn,7,85
ac,9,85
mậu,8,85
chocolate,4,84
cuộc_chiến,8,84
homestay,2,84
mmorpg,1,84
duplomatic,1,84
trực_thuộc,11,84
ngành_hàng,9,84
đạt_tỷ,5,84
tươi_sáng,11,84
huyền_thoại,9,84
thanh_xuân,8,84
mâm,10,84
sả,8,84
nước_lọc,7,84
câp,8,84
nộ,2,84
vệ_tinh,9,84
sửa_đổi,11,84
free,8,84
phở,5,84
tái_cơ_cấu,8,84
quỳnh,8,83
kts,5,83
cbre,1,83
hot,9,83
coleman,2,83
bàn_phím,6,83
thẩm_quyền,11,83
phong_trào,9,83
koi,3,83
lưỡi,6,83
tái_tạo,9,83
sáp_nhập,8,83
real,4,83
pha_chế,6,83
fpt,5,83
doanh,10,83
cắn,9,82
nghiêm_túc,11,82
chun,4,82
tiện_nghi,9,82
chủ_nhân,11,82
acv,3,82
dầu_mỡ,7,82
chuyên_khoa,4,82
cơn_sốt,8,82
hiệu_suất,11,82
tim_mạch,8,82
ph,5,82
acid,6,82
pv,9,82
táo_bón,4,82
nữ_tính,6,82
tạng,4,82
pallet,1,82
mỹ_nhân,5,82
nứt,8,82
thẩm_thấu,7,81
vùng_đất,7,81
cốt_lõi,11,81
tỉ,9,81
sunhouse,1,81
má,8,81
cáp_quang,1,81
giã,4,81
tọa_lạc,4,81
thẻ_nhớ,3,81
tuyển_sinh,5,81
lữ_hành,5,81
danh_hiệu,11,81
măng,7,81
ubcknn,1,81
đông_lạnh,7,81
thúy,6,81
hấp_thu,7,81
ngộ_độc,6,81
diễn_viên,5,81
vô_địch,10,80
nhiễm_khuẩn,6,80
hư_hỏng,11,80
đặc_sản,6,80
nồng,7,80
ghi_nhớ,10,80
nang,5,80
london,8,80
lãi,7,80
mg,8,80
vac,2,79
họa,8,79
vaccine,2,79
nghiệp_vụ,10,79
lười,9,79
ăn_mòn,3,79
quái,3,79
siêu_thị,10,79
bệnh_tật,8,79
bổ,8,79
bô,11,79
cacao,4,79
ước_tính,10,79
phước,11,79
kháng_sinh,5,79
vịt,6,79
biểu_diễn,10,79
cách_nhiệt,4,78
đứt,10,78
lightning,1,78
ngành_nghề,11,78
khai_trương,9,78
candle,2,78
cồn,11,78
đất_đai,6,78
tuyên,9,78
chiết_khấu,8,78
tiểu_học,8,78
ios,4,78
laurelle,1,78
sinh_tố,4,78
hồi_phục,9,78
house,6,78
garden,5,78
dân_dụng,8,78
nghiền,5,78
quấn,11,78
đồng_đội,4,78
trưởng_thành,11,78
paraffin,1,77
giấy_phép,9,77
air,8,77
tu,10,77
giờ_phút,9,77
đồng_bào,6,77
hội_nhập,10,77
bùng_nổ,10,77
mitsubishi,5,77
sai_phạm,10,77
dạo,9,77
thiết_yếu,11,77
ven,8,77
vịnh,7,77
chân_đế,3,77
múc,5,77
vũng_tàu,11,77
blw,1,77
chiêu,7,77
goldseason,1,77
mượt,9,77
giò,5,77
ttgdck,1,77
lục,10,76
nilon,8,76
hào_hứng,9,76
đường_sắt,9,76
nhắn,9,76
bỏng,11,76
trung_cấp,8,76
tuyển_chọn,10,76
chât,10,76
phòng_ngừa,11,76
skiip,1,76
chán,10,76
gia_công,7,76
sản_sinh,8,76
họa_tiết,9,76
khen,9,76
rổ,9,76
vali,3,76
đối_phương,7,76
guitar,6,76
quế,8,75
mp,7,75
nhặt,9,75
cải_cách,9,75
nghệ_sĩ,10,75
giáp,10,75
thị_xã,10,75
tráng,10,75
trực,9,75
máy_bơm,3,75
kiên_trì,11,75
cày,3,75
vo,8,75
steam,2,75
linh_kiện,6,75
hành_tây,3,75
tổng_cục,10,75
ba_chỉ,5,75
bôi,5,75
cc,6,75
cá_chép,6,75
mộc,11,75
nc,4,75
clip,8,75
trung_thu,5,75
legend,5,74
đạo_đức,7,74
xu_thế,9,74
đau_đớn,11,74
nhọn,10,74
bận_rộn,11,74
thuât,7,74
ngây,2,74
trưng_bày,8,74
cô_giáo,3,74
nấu_nướng,8,74
mắm,6,74
cào,4,74
tivi,8,74
nhân_sự,11,73
tẩm,7,73
mã_lực,2,73
xxcm,3,73
ốm,7,73
quét,10,73
máy_ảnh,7,73
rèn_luyện,9,73
victorinox,1,73
bảo_dưỡng,10,73
cummins,1,73
lão_hóa,6,73
kĩ_năng,5,73
logo,10,73
chỉnh_sửa,9,73
định_mức,7,73
sưng,9,73
bàn_chân,6,73
yên_tĩnh,8,73
details,2,72
lòng_đỏ,4,72
vặt,6,72
hông,10,72
emdep,1,72
cựa,1,72
vụ_việc,8,72
cấp_độ,10,72
delfi,1,72
mu,6,72
lụa,11,72
quấy,4,72
nhuộm,7,72
power,7,72
max,7,72
miến,5,72
energizer,2,72
anh_hùng,9,72
thường_trực,9,72
tân_sơn,8,72
thường_vụ,8,72
cổ_tức,4,72
ví,11,72
cữ,2,72
toát,8,72
manga,1,72
phanh,6,72
sành_điệu,7,72
hoa_hậu,5,72
thảo_dược,6,71
ngắt,7,71
lãnh_thổ,11,71
kiểm_định,11,71
chấp_hành,8,71
phai,10,71
nguyên_đán,8,71
thon,7,71
khẩn_cấp,11,71
youtube,9,71
body,5,70
bẩm_sinh,4,70
ấp,11,70
kỹ_thuật_số,7,70
chàng,11,70
kíp,7,70
đuôi,11,70
phaner,1,70
đóng_cửa,10,70
bế,4,70
chuyển_dạ,2,70
food,7,70
cổ_tay,5,70
thắt,11,70
măt,10,70
vòngphút,3,70
tải_trọng,4,70
xù,8,70
tâm_trạng,7,70
thun,5,70
kiên,11,70
phat,8,70
dây_cáp,6,70
hyundai,2,70
cán,11,70
sấy,11,69
tiểu_đường,6,69
bt,7,69
quỷ,6,69
thìa_canh,4,69
mc,7,69
bê_tông,6,69
mặt_tiền,5,69
kích,10,69
eo,5,69
uốn,8,69
ak,4,69
xoa,6,69
nội_soi,3,69
tổng_bí_thư,3,69
ch,10,69
chảy_máu,6,69
miss,6,69
có_thai,5,69
windows,4,69
thực_hành,9,69
gòn,3,69
mix,5,69
ree,1,68
trâm,6,68
hiền,10,68
đột_ngột,11,68
cuộc_gọi,5,68
thèm,7,68
giao_diện,6,68
tinh_bột,6,68
toàn_thân,6,68
vani,5,68
chuyên_đề,7,68
twister,1,68
update,5,68
thang_máy,9,68
hứng_thú,10,68
hà_đông,7,68
tương_tác,10,68
khuyến_mại,8,68
công_chức,9,68
gamer,2,67
khán_giả,8,67
tình_dục,6,67
bình_dương,8,67
đảm_bảo_vệ_sinh,6,67
resort,7,67
đảng_viên,4,67
lâm_sàng,6,67
công_tắc,5,67
benfica,1,67
nước_ối,1,67
pk,3,67
war,2,67
tăm,6,67
dong,11,67
xx,7,67
tham_nhũng,5,67
khoai,8,67
nhà_cái,3,67
trớ,1,67
xúc,9,66
nhất_trí,5,66
phó_giám_đốc,8,66
marshmallow,3,66
bình_minh,9,66
biếu,6,66
bảoan,2,66
hàm,10,66
tâm_sự,11,66
đội_tuyển,6,66
zalo,7,66
trinh,11,66
quái_vật,4,66
đắng,8,66
nlg,1,66
đầu_bếp,6,66
thủy_lực,4,66
biến_đổi,9,66
mút,5,66
mạng_di_động,3,66
distributor,1,66
tuyệt_hảo,7,66
thảm_đỏ,3,66
tư_duy,11,66
my,11,66
gắn_kết,11,66
nhầm,10,66
âm_lượng,4,66
tua,5,66
phì,6,66
bar,10,66
khu_đông,1,66
trúc,11,66
khẩn_trương,8,66
ngắn_hạn,8,65
phòng_bệnh,3,65
global,5,65
triết_lý,11,65
vị_giác,5,65
tràn_đầy,11,65
dĩ,11,65
rụng,7,65
beauty,2,65
thờ,9,65
âm_đạo,4,65
liên_hợp,6,65
ca_sĩ,7,65
tẩy_rửa,7,65
khoan,11,65
pa,8,65
rau_câu,4,65
đàm_phán,10,65
giấc,9,65
lạm_dụng,10,65
khz,2,65
khép_kín,10,65
nhức,9,65
hạnh_nhân,3,65
óc,9,65
trí_tuệ,9,64
nhà_cửa,10,64
văn_phòng_phẩm,4,64
xô,9,64
biếng,1,64
white,6,64
impression,1,64
pvp,2,64
quảng_bình,6,64
tablet,4,64
con_em,6,64
click,6,64
lcd,4,64
jeans,3,64
động_vật,9,64
hạ_cánh,6,64
nông,11,64
thuyền,7,64
vết_thương,8,64
xước,8,64
chiêu_thức,4,64
đền,7,63
gingerbon,1,63
đa_phần,11,63
xách,10,63
đồngm,2,63
hồng_ngoại,5,63
phân_bổ,10,63
đại_hội,11,63
bộ_cánh,5,63
thương_vụ,8,63
khoá,8,63
nạn_nhân,10,63
tinh_xảo,7,63
lây_nhiễm,5,63
thể_chất,9,63
đại_sứ,8,63
voi,8,63
eject,1,63
world,9,63
phù_hợp_nhất,11,63
túi_tiền,11,63
tê,9,63
cụ,9,63
trò,10,63
pvc,3,63
mode,4,62
sụn,4,62
mài,8,62
trọn_gói,8,62
nấu_ăn,10,62
bí,10,62
nguyễn_văn,11,62
tân_bình,5,62
bạn_đọc,11,62
vung,7,62
đạp,8,62
tư_tưởng,8,62
chừng,11,62
tam_quốc,1,62
coi_trọng,8,62
phòng_thủ,3,62
gỏi,4,62
lật,9,62
murad,3,62
sony,3,62
lý_giải,11,62
kiện,11,62
núm,4,62
trật_tự,8,62
bảo_trì,10,62
quan_niệm,11,62
sỉ,4,62
tích_lũy,11,61
gu,10,61
menu,5,61
suy,8,61
chăn_nuôi,5,61
định_giá,9,61
huy,9,61
bảo_mật,8,61
nhà_đất,4,61
đề_tài,9,61
khoang,10,61
rốn,3,61
kiến_trúc_sư,8,61
chứa_chất,6,61
mái_tóc,4,61
skill,1,61
ký_kết,10,61
tay_chân,6,61
mũ,9,61
vừa_miệng,3,61
ðức,7,61
gram,6,61
ngập,11,61
chu_kỳ,9,61
laneige,1,61
mật_độ,10,61
nước_mắt,9,61
nhà_xưởng,5,61
kitkat,2,60
ngoan,6,60
stress,9,60
dị_tật,2,60
đột_biến,8,60
one,11,60
rác_thải,8,60
tuần_hoàn,8,60
đoàn_kết,7,60
đấu_tranh,10,60
ttck,1,60
chọn_lọc,11,60
fax,6,60
ếch,4,60
red,8,60
khởi_điểm,5,60
nhẵn,7,60
dư_nợ,3,60
lên_mặt,7,60
xạ_thủ,1,60
công_lập,6,60
chăm_chút,10,60
công_văn,11,60
tá,9,60
cưng,9,60
nuốt,5,60
vú,5,60
yoga,5,60
khít,5,60
tổn,6,60
thủ_khoa,2,60
đấu_trường,4,60
tươi_mát,4,60
international,10,60
hero,2,60
kỷ_lục,9,60
hữu_cơ,7,60
trầy,4,59
champions,2,59
tràng,9,59
bí_thư,7,59
tr,8,59
vào_cuộc,10,59
clb,5,59
mầm_non,7,59
mourinho,1,59
thi_hành,7,59
phô_mai,3,59
cánh_tay,11,59
ăn_không,7,59
ân,11,59
rim,4,59
hơi_nước,7,59
hd,8,59
tổng_thống,10,59
lúa,11,59
nm,3,59
cá_hồi,2,59
ship,4,58
cntt,5,58
đồi,11,58
tea,4,58
ubl,1,58
rules,1,58
dpi,2,58
kiếm_hiệp,1,58
black,7,58
cổ_truyền,8,58
phẩm_chất,8,58
nam_giới,9,58
lăng,6,58
đính,9,58
chào_đời,3,58
một_vẻ,8,58
ứng_xử,10,58
mỳ,6,58
vuốt,10,58
gamev,1,58
ngưng,11,58
techmate,1,58
khử_trùng,5,58
mệnh,5,58
bao_bọc,11,58
hít,7,58
học_viện,10,58
cải_tạo,10,58
võ,11,58
hp,7,58
taxi,11,58
iso,6,58
đàn_ông,9,58
ott,2,57
chúc_mừng,10,57
go,6,57
mạch_máu,7,57
máy_lạnh,7,57
tuyên_bố,9,57
everon,2,57
quai,4,57
củ_cải,3,57
yêu_mến,11,57
thành_tựu,8,57
đòi,9,57
rò_rỉ,8,57
khuyết_điểm,6,57
full,8,57
blade,2,57
hội_chợ,6,57
lạ_mắt,10,57
khuê,7,57
gãy,8,57
cục_trưởng,7,57
song_phương,4,57
chỉ_thị,11,57
đèn_pha,4,57
liên_hoan,4,57
tượng,9,57
color,4,56
xăng,7,56
dồn,9,56
động_tác,9,56
liều,9,56
