Token,Num_Labels,Num_Occurrences
trung_ương,11,193
phấn,8,193
chiến_thuật,4,193
phụ_huynh,7,192
kim_loại,9,192
quý_khách_hàng,7,191
nêm,5,191
dao,10,191
nghỉ_dưỡng,7,190
não,9,190
tài_khoản,11,190
con_gái,10,190
dưỡng_chất,6,189
khuẩn,8,189
dây_chuyền,10,188
giòn,6,187
cay,7,187
tiêu_hóa,7,186
lẩu,3,186
dịu,9,185
chung_cư,7,185
du_khách,9,183
gam,10,183
tre,11,183
ngực,8,183
hội_đồng,11,182
quần,9,180
diệt,8,179
phó,11,179
decal,2,177
chuột,10,176
giáo_viên,8,176
luộc,7,174
bệnh_nhân,9,174
bluetooth,3,174
tel,5,173
sản_phẩm_chất_liệu,3,172
ruột,11,171
bhyt,4,171
săn,10,171
tỉ,7,171
khóc,7,169
phun,10,168
hội_nghị,11,166
chanh,8,166
dân_số,10,165
chiến_đấu,8,165
thực_đơn,5,164
chiên,10,164
khỏe_mạnh,9,164
chịu_nhiệt,4,164
nghị_quyết,10,164
tỏi,4,163
chậu,8,163
sườn,8,163
đội_hình,2,162
băm,3,162
đối_thủ,10,162
đồng_chí,5,162
đc,10,161
non,10,160
hấp,5,160
biệt_thự,7,159
hành_khách,6,159
ngoài_trời,11,159
cà_rốt,4,159
trận_đấu,4,158
kháng,10,158
lưu_trữ,11,158
phần_mềm,11,158
huy_động,11,157
tẩy,9,157
mổ,7,156
vui_lòng,10,155
web,11,155
ớt,7,155
ung_thư,11,155
thư_giãn,11,155
nhập_vai,2,155
đặc,10,154
group,10,154
tỷ_giá,4,154
chiến,9,153
đồ_họa,4,153
tiêm,6,153
hz,3,153
điều_tra,11,152
chuối,9,152
dê,9,151
smc,2,151
âm_nhạc,11,151
tưới,7,150
đại_lý,10,150
xịt,7,150
gia_dụng,6,149
ướp,5,149
pc,6,149
cúm,7,148
kẹo,5,148
massage,6,148
ma,9,148
khói,11,148
cương,7,148
lát,11,148
drap,1,147
socola,4,146
khử,9,146
mobifone,2,146
thô,11,146
vi_sóng,3,146
asean,10,145
thần,8,145
cải_cách,9,144
viễn_thông,8,144
vi_khuẩn,8,144
chính_trị,10,144
chần,4,143
cài_đặt,7,143
nhi,11,143
mặt_nạ,7,143
khu_đô_thị,11,142
dễ_chịu,11,142
nhuyễn,5,142
lực_lượng,9,142
yến_mạch,3,142
honda,8,142
tương_thích,5,141
ủy_ban,10,141
mọc,10,141
lắp,11,140
tr,10,140
tinh_chất,4,140
khánh,11,140
phòng_chống,10,140
đường_kính,9,140
truy_cập,11,140
vận_tải,11,139
cổ_phiếu,7,139
đậy,7,138
loại_hình,11,138
nh,7,138
hoa_quả,9,137
cải,7,137
sản_phẩm_chất_lượng,8,137
hải_sản,11,137
táo,9,137
ngăn_ngừa,11,136
bao_bì,11,136
nguyên_chất,6,136
ngọt_ngào,10,135
hầm,11,135
city,7,135
ban_hành,11,135
người_lớn,11,134
phơi,7,134
bảo_hộ,7,134
chiến_thắng,10,134
gỉ,5,134
locklock,2,133
micro,4,133
hiển_thị,9,132
thưởng,10,132
làm_đẹp,11,132
côn_trùng,7,131
đẻ,7,131
son,7,131
sổ,9,131
sự_cố,10,131
mật_ong,7,131
đẳng_cấp,11,131
địch,3,130
bảo_hiểm_tế,5,130
sofa,4,130
heo,8,129
ốp,8,129
sinh_hoạt,11,129
viettel,3,129
nghỉ_ngơi,11,129
cuộn,10,129
iphone,5,128
súp,6,128
gạch,9,128
gương,10,128
nghèo,11,127
sữa_chua,3,127
nhà_bếp,6,127
bút,9,127
lông,10,127
yaskawa,2,126
lãng_mạn,11,126
sứ,10,126
cảm,11,126
thực_vật,9,125
đề_án,10,125
chua,6,125
nghị_định,11,125
cơ_quan_chức_năng,10,125
gọn_gàng,11,125
igbt,1,124
chất_béo,7,124
sen,7,124
mô_tả,11,124
xơ,9,124
cổ_đông,8,123
hđqt,6,123
pp,5,122
cấp_cứu,6,122
luminarc,1,122
xcm,5,122
êm_ái,10,122
súng,10,122
smartphone,8,122
ngon_miệng,6,121
cọ,7,121
cà_chua,6,121
lanaform,1,120
khoe,11,120
hlv,5,120
tổng_giám_đốc,7,120
cháu,8,120
gb,2,120
tủ_lạnh,8,120
cnc,3,119
bộ_máy,11,119
nguội,8,119
đại_biểu,6,119
dạ_dày,4,118
đậm_đà,5,118
cảng,11,118
cốc,9,118
hàm_lượng,8,118
sinh_động,11,117
sửa_đổi,11,117
cơ_cấu,10,117
mặn,9,117
bền_bỉ,8,116
quản_trị,11,116
rà_soát,11,116
bình_quân,11,116
mồ_hôi,6,116
bỉm,2,115
chim,9,115
bố,9,115
ng,4,115
hòa_bình,11,114
giọt,11,114
dân_cư,11,114
plc,3,114
không_gỉ,4,113
dài_hạn,10,113
cafe,8,113
lễ_hội,10,113
dlqg,1,112
thể_loại,6,112
ẩm_thực,7,112
khẩu_vị,7,112
ồn,10,112
khuôn,7,111
miễn_dịch,7,111
vụ_việc,9,111
set,8,111
vũ,11,111
thanh_tra,10,111
cấu_tạo,5,110
mini,11,110
kiều,9,110
nhân_lực,9,110
ngoại_giao,7,110
gameplay,1,110
hiệp,10,109
nâu,11,109
hiệu_trưởng,6,109
độ_ẩm,6,108
chà,7,108
đặc_tính,9,108
model,8,108
áo_khoác,6,108
tư_thế,8,108
thu_hồi,11,108
hiệu_lực,10,108
nếp,9,108
thuê_bao,3,107
tay_cầm,10,107
qh,8,107
size,9,107
autonics,2,107
hát,10,107
đúc,8,107
khô_ráo,7,107
bia,10,107
chính_quyền,8,107
thanh_lịch,10,107
vòi,10,106
vé,10,106
nph,1,106
server,3,106
thu_thập,8,106
android,6,106
quyền_lợi,11,106
xinh_đẹp,11,105
chùi,3,105
hơn_tỷ,10,105
fanpage,9,105
loài,10,105
hoa_hồng,8,105
điện_áp,3,104
sưu_tập,10,104
boss,4,104
ủi,5,104
sinh_tồn,3,104
gas,7,104
in,10,104
thpt,9,103
dưa,7,103
sáp,5,103
khuyến_mãi,9,103
cỏ,10,103
bóng_đá,11,103
gdđt,6,103
tuyên_truyền,8,103
thẩm_định,10,102
thi_đấu,5,102
địa_ốc,2,102
yamaha,4,102
dẻo,8,101
thảo,8,101
ms,8,101
trầy_xước,6,101
tăng_giá,7,100
spa,7,100
nám,2,100
hô_hấp,8,100
tuổi_thọ,10,100
no,7,100
sân_khấu,10,100
hấp_thụ,6,100
quảng_bá,10,100
chuyển_nhượng,9,99
mờ,10,99
nước_mắm,4,99
lãi,7,99
laptop,6,99
bún,4,98
keo,9,98
xông,7,98
tổn_thương,9,98
phiên,8,98
vv,10,98
ấm_áp,11,98
triệu_chứng,6,98
đấu_thầu,7,98
mịn_màng,7,98
xà_phòng,4,98
bể,10,98
khoáng_chất,6,98
richell,1,98
sennheiser,1,98
hưng,11,98
doosan,1,97
bánh_quế,2,97
coffee,5,97
apple,7,97
mi,8,97
hâm_mộ,10,97
sạch_sẽ,11,97
đai,7,97
ftramart,1,96
số_liệu,11,96
thần_kinh,9,96
đòn,6,96
sức_sống,10,96
khoai_lang,2,96
trường_học,9,96
nôn,3,96
bền_màu,4,96
án,11,96
sỹ,5,96
truyện,5,96
học_trò,4,95
bày_tỏ,10,95
minh_bạch,10,95
nhiên_liệu,9,95
bs,7,95
thông_dụng,7,95
virus,4,95
belkin,1,95
kỷ_luật,7,95
series,8,94
skinfood,1,94
đùi,7,94
dung_dịch,8,94
dáng,9,94
dâu,10,94
nguyễn_xuân,7,94
nén,11,93
thanh_niên,9,93
anker,1,93
khuấy,5,93
airlines,5,93
nhờn,7,93
ấm_cúng,5,93
shop,9,93
quỳnh_trang,5,93
laser,6,93
trò_chuyện,11,92
bạc_hà,6,92
dũng,11,92
tin_dùng,8,92
cốt_truyện,3,92
cảm_ứng,10,92
cong,11,92
hủ_tiếu,3,92
sim,4,92
chó,8,92
hoa_văn,4,91
bánh_xe,7,91
bán_lẻ,10,91
nhăn,7,91
hàng_không,6,91
phẫu_thuật,9,91
vũ_khí,9,91
phạt,9,91
dễ_thương,10,91
tĩnh_điện,6,91
len,5,91
kế_toán,9,91
tư_nhân,10,91
silicon,4,91
khoai_tây,5,91
đạm,6,91
ngôi_sao,10,90
môi_giới,7,90
jack,5,90
bóc,7,90
quy_cách,8,90
nấm,9,90
protein,5,90
chả,7,90
đục,10,90
đầm,8,89
hữu_nghị,4,89
phê_duyệt,11,89
mạ,8,89
dị_ứng,7,89
ngón,11,89
cưới,10,89
cực_kì,10,89
giấm,4,89
gợi_cảm,5,88
loãng,11,88
tnr,1,88
xoắn,8,88
giấy_tờ,9,88
duyên,9,88
nhãn_hiệu,8,88
đường_nét,8,88
ẩm_mốc,5,88
lõi,8,88
rang,7,88
gel,5,88
ngũ_hổ,1,87
man,7,87
viền,9,87
ghép,10,87
phó_chủ_tịch,10,87
mah,2,87
tần_số,6,87
đa_khoa,9,87
bọt,7,87
phổ_thông,11,87
chứng_khoán,8,87
thủ_đô,11,86
tia,10,86
phổi,6,86
horea,1,86
khung_cảnh,7,86
sản_phụ,3,86
trang_web,8,86
kết_cấu,11,86
tranh_chấp,8,86
cầu_thang,7,86
tài_nguyên,8,86
chắn,11,86
ướt,7,86
sữa_tươi,5,86
skin,4,86
sáp_nhập,8,86
nhiễm_trùng,6,86
suy_nghĩ,9,86
khuyến_mại,8,85
thông_tư,8,85
liên_quân,3,85
bank,5,85
bệnh_nhi,3,85
con_trai,7,85
thục,5,85
sai_lầm,9,84
dragon,3,84
dịu_dàng,8,84
cung_ứng,11,84
quỳnh,8,84
vi_tính,5,84
vp,4,84
bộ_nhớ,4,84
nông_dân,9,84
du_phong,1,84
th,8,84
bản_đồ,5,84
tham_nhũng,6,84
khỏe,8,84
cotton,4,84
nông_thôn,11,84
va_đập,6,84
thua,11,84
bồn,8,84
bí_đỏ,2,83
lọ,10,83
auto,5,83
bắp,9,83
nở,11,83
gan,10,83
vdc,2,83
lộc,11,83
google,11,83
melamine,3,83
dân_gian,11,82
đh,6,82
lập_trình,5,82
xưởng,7,82
mậu,9,82
hợp_kim,4,82
tuất,10,82
xinh_xắn,7,82
gọn_nhẹ,7,82
tốt_đẹp,9,82
cách_thức,11,82
thứ_trưởng,8,82
mỡ,9,82
bìa,7,81
phiếu,10,81
ngũ_cốc,6,81
chân_lông,4,81
de,10,81
văn,9,81
kích_ứng,4,81
bàn_giao,9,81
vắt,5,81
móc,11,81
phương_châm,9,81
xingapo,3,81
đề_kháng,6,81
nuôi_dưỡng,10,81
mr,7,80
tỉnh_thành_phố,10,80
bấm,10,80
chùm,9,80
koi,1,80
củng_cố,10,80
xoài,7,80
chỉ_định,11,80
cung_cấp_thiết_bị,3,80
condotel,1,80
rót,10,80
inch,8,80
sản,10,80
cường_lực,3,80
sinh_nhật,8,80
bã,6,80
áp_suất,7,79
cổ_phần_hóa,5,79
sát_thương,2,79
mừng,11,79
kông,10,79
giải_phóng,11,79
pv,8,79
muỗi,5,79
abs,5,79
chi_trả,10,79
giúp_đỡ,11,78
nước_dùng,5,78
kali,6,78
nộ,2,78
tham_quan,11,78
lợn,10,78
nhân_sự,8,78
kiểm_toán,5,78
áo_dài,6,78
sương,10,78
lung_linh,10,78
cách_mạng,11,78
laurelle,1,78
chùa,10,78
võ_gia,1,78
fan,10,78
biến_dạng,4,78
nghệ_sĩ,10,77
nội_trú,5,77
dai,9,77
kẹp,8,77
axit,6,77
đà,11,77
hình_dáng,8,77
báo_giá,4,77
team,3,77
chay,8,77
tinh_khiết,8,77
siêu_âm,6,77
vặn,5,77
coleman,2,77
vnpt,1,77
tân_phú,7,76
bo,7,76
chuyên_ngành,10,76
mỹ_thuật,5,76
năm_ngoái,11,76
vacosi,1,76
pha_chế,7,76
nói_chuyện,11,76
cửa_sổ,9,76
trang_nhã,9,76
sét,5,76
trượt,11,76
đình_đám,11,76
môt,9,76
thi_hành,8,76
beta,5,76
giọng,11,76
skiip,1,76
lau_chùi,4,76
cư_dân,11,76
cầu_thủ,5,75
trang_chủ,7,75
họng,8,75
oxy,9,75
dịch_bệnh,5,75
pallet,1,75
lành_nghề,6,75
bass,2,75
tác_giả,8,75
tiền_lương,6,75
túi_xách,7,75
combo,6,75
collagen,4,75
ban_đêm,9,75
khớp,10,74
land,3,74
điều_lệ,8,74
london,7,74
tô_điểm,10,74
biến_chứng,4,74
thanh_xuân,9,74
sẹo,4,74
cuốn_hút,11,74
biến_động,9,74
cành,6,74
úc,11,74
tháp,10,74
kiến_nghị,10,74
bảo_dưỡng,11,74
thiện,9,74
ipad,7,74
thú,10,74
item,2,74
league,3,74
đường_sắt,8,74
chăm,8,74
sắc_màu,9,73
chocolate,4,73
cận,11,73
pha_trộn,10,73
lắc,10,73
giấy_phép,9,73
hình_sự,6,73
sinh_tố,4,73
bổ_dưỡng,5,73
phù,10,73
tuyển_sinh,6,73
xám,11,73
măng,5,73
cách_nhiệt,3,73
thâm,11,73
van,8,73
hư,8,73
đấu,5,73
chủng_loại,9,73
gốm,7,73
trúng,11,73
cá_chép,4,73
tồn_kho,6,73
nhà_kính,3,73
sunhouse,1,72
ti,5,72
trợ_cấp,6,72
cào,4,72
mùi_vị,5,72
rán,6,72
nát,8,72
khay,8,72
bong,8,72
diễn_viên,6,72
ví,11,72
giải_đấu,6,72
delfi,1,72
khoảng_tỷ,8,72
thọ,11,72
edifier,1,72
kinh_phí,9,72
môn,10,71
đồ_đạc,8,71
vóc_dáng,6,71
thcs,4,71
tốt_nghiệp,8,71
kẽm,7,71
đắp,9,71
đàn_hồi,5,71
thắp,9,71
dứa,5,71
phanh,8,71
chì,9,71
quốc_phòng,6,71
cream,3,71
nhai,5,71
xứ,10,71
chấp_hành,7,70
hòa_quyện,8,70
khủng,10,70
rắc,8,70
chủ_nhân,11,70
xét_nghiệm,5,70
thẻ_nhớ,3,70
hà_lan,10,70
hấp_thu,6,70
chương,11,70
chỉnh,11,70
mỹ_nhân,5,70
lưỡi,4,70
tổng_bí_thư,4,70
httpbaoanjsccomvn,2,70
đầu_ra,7,70
tác,11,70
mmorpg,1,70
cảnh_quan,7,70
thận,7,70
rây,3,70
chân_không,4,70
mộc,9,69
studio,6,69
tiền_tệ,9,69
gai,11,69
triển_lãm,10,69
power,7,69
thương_vụ,8,69
làm_quà,6,69
vnd,7,69
quái,3,69
thẩm_thấu,5,69
đạo_đức,8,69
download,5,69
phân_giải,6,69
legends,1,69
chè,10,68
tái_cơ_cấu,8,68
iii,10,68
goldseason,1,68
phâm,6,68
nhịp,11,68
manga,1,68
chiết_khấu,7,68
táo_bón,3,68
công_thương,9,68
định_vị,9,68
kích_cỡ,10,68
twister,1,68
thiết_yếu,11,68
vướng_mắc,9,68
đt,6,68
cacao,4,68
hũ,5,68
thôn,8,68
công_nghệ_cao,9,68
ước_tính,11,68
nghiền,8,68
ngôn_ngữ,11,68
card,3,68
chẩn_đoán,7,68
niêm_yết,9,68
vĩnh_viễn,6,68
sức_khoẻ,11,68
lương_thế,2,68
fdi,5,67
giải_thích,10,67
nhà_cái,3,67
dã_ngoại,8,67
kts,3,67
acv,3,67
hiến,6,67
động_viên,10,67
gtvt,6,67
chủ_lực,8,67
mdf,4,67
trơn,9,67
cbre,1,67
đói,6,67
đất_đai,5,67
chiếm_đoạt,7,67
hạnh,11,66
body,5,66
siêu_thị,9,66
đường_bay,4,66
danh_hiệu,10,66
lạm_phát,6,66
khái_niệm,11,66
bánh_mì,6,66
kiên_trì,8,66
chun,1,66
mát_mẻ,9,66
clip,8,66
nilon,4,66
lệch,11,66
ngây,2,66
tiêu_chảy,5,66
lắp_ráp,7,66
quân_sự,11,66
sabeco,3,66
bidv,4,66
tem,8,66
nlg,1,66
đảng_viên,4,66
cốt_lõi,10,66
sản_sinh,8,66
diễn_đàn,7,66
phá_giá,2,66
ghi_nhớ,8,66
garden,3,65
tôn_trọng,11,65
phú_quốc,6,65
vac,2,65
pubg,1,65
hưu_trí,2,65
tươi_sáng,11,65
phấn_đấu,10,65
đài_loan,7,65
bảo_tồn,8,65
trinh,11,65
đại_hội,11,65
tán,9,65
sỉ,4,65
nữ_tính,4,65
dự_thảo,9,65
phat,8,65
phó_giám_đốc,8,65
thường_vụ,7,65
huyết_áp,8,65
quét,11,65
nước_ối,1,65
lưu_lượng,7,64
nghề_nghiệp,11,64
ngân,10,64
tiểu_đường,7,64
logo,9,64
tivi,7,64
ngành_hàng,7,64
lục,7,64
lừa_đảo,5,64
vô_địch,8,64
acid,6,64
paraffin,1,64
tọa_lạc,3,64
va_chạm,11,64
đu_đủ,5,64
mã_lực,2,64
mè,4,64
kim_cương,9,64
lưu_trú,3,64
rối_loạn,8,64
gia_công,7,64
phím,6,64
cựa,1,63
nhung,10,63
vuông,11,63
vinaphone,3,63
trực_thuộc,11,63
vtc,9,63
gingerbon,1,63
trung_cấp,6,63
hội_thảo,10,63
sai_phạm,8,63
nếm,4,63
mpa,2,63
tân_sơn,7,63
quốc_lộ,5,63
đồng_đội,3,63
danh_mục,10,63
cc,6,62
thúy,6,62
mp,6,62
lightning,1,62
kích_hoạt,9,62
khen,10,62
nước_cốt,4,62
lý_giải,10,62
thủy_lực,5,62
dầu_mỡ,7,62
ăn_mòn,3,62
phần_thưởng,4,62
mau,11,62
nghiệp_vụ,7,62
ac,7,62
bô,9,62
rong,7,62
hoa_hậu,4,62
phòng_ngừa,10,62
cường,10,62
tuyển_chọn,10,62
nước_lạnh,5,62
trọng_điểm,9,62
huyền_thoại,10,62
hot,10,62
di_tích,3,62
mượt,8,62
chuyên_đề,5,62
con_em,6,62
đồng_bằng,10,61
xôi,4,61
cô_giáo,4,61
guitar,6,61
khuôn_mặt,8,61
khuê,7,61
linh_kiện,7,61
lòng_đỏ,4,61
thí_sinh,6,61
khán_giả,8,61
bôi,5,61
lưu_thông,11,61
xử_phạt,10,61
hyundai,2,61
chứng_chỉ,10,61
chào_bán,3,61
cày,2,61
xăng,6,61
dĩ,8,61
làm_quen,6,61
khoá,9,61
câp,8,61
thê,9,61
bình_dân,9,61
tải_trọng,4,61
ngắn_hạn,6,61
gòn,4,61
thiết_thực,11,61
hiền,9,61
nguyên_đán,7,61
điện_thoại_di_động,10,61
bồi_thường,5,60
quế,8,60
anh_em,10,60
biểu_diễn,9,60
nhất_trí,5,60
candle,2,60
zalo,7,60
thí_điểm,8,60
bổ,8,60
vòngphút,3,60
nc,3,60
nứt,8,60
lười,8,60
nang,6,60
gamer,2,60
bê_tông,6,60
ph,5,60
tâm_trạng,7,60
bỏng,9,60
tài_năng,10,60
house,4,60
thảo_dược,6,60
cuộc_chiến,8,60
dư_nợ,3,59
nước_lọc,6,59
vịt,5,59
kích,9,59
xâm_nhập,11,59
bạn_đọc,11,59
hồng_ngoại,3,59
tái_tạo,8,59
dân_dụng,7,59
tẩy_rửa,7,59
lụa,10,59
thắt,9,59
ca_sĩ,6,59
free,6,59
dây_cáp,3,59
cán,9,59
hdpe,2,59
trâm,6,58
tình_nguyện,8,58
emdep,1,58
nồng,7,58
bang,7,58
rèn_luyện,7,58
vali,4,58
cây_xanh,7,58
bùng_nổ,9,58
real,4,58
dấu_ấn,11,58
nđcp,10,58
hào_hứng,7,58
ch,10,58
dược,11,58
ngành_nghề,8,58
ven,7,58
bù,11,58
mu,6,58
yến,9,58
kỹ_thuật_số,7,58
họa_tiết,7,58
mệt,9,57
ngắt,7,57
bình_dương,5,57
trưởng_thành,10,57
nấu_nướng,8,57
syria,3,57
tiểu_học,5,57
park,7,57
blw,1,57
chữa_cháy,5,57
tân_bình,5,57
đàm_phán,10,57
eject,1,57
trớ,1,57
thảm_đỏ,3,57
chuyên_dụng,9,57
chân_đế,3,57
tẩm,8,57
tích_lũy,10,57
cơn_sốt,8,57
lạm_dụng,10,57
yên_tĩnh,7,57
danh_tiếng,11,57
động_thái,10,57
rau_câu,4,57
giang,11,57
mô,10,57
đối_phương,7,57
biếu,6,57
air,9,57
tablet,3,57
xước,7,57
hạt_tiêu,5,57
xoa,6,57
ốm,6,56
quái_vật,3,56
phai,10,56
văn_phòng_phẩm,2,56
benfica,1,56
nhặt,7,56
tráng,8,56
nlđ,2,56
lcd,4,56
máy_bơm,1,56
anh_hùng,8,56
thể_chất,7,56
hội_nhập,9,56
cốp_pha,3,56
cắn,8,56
trang_thiết_bị,10,56
bệnh_tật,9,56
trương,10,56
ios,4,56
bế,4,56
bức_xúc,10,56
murad,3,56
nhiệt_đới,11,56
liên_hợp,5,56
phì,7,56
xù,8,56
bận_rộn,9,56
khoan,10,56
thất_bại,11,56
mệnh,5,56
mặt_tiền,5,56
tử_vong,7,56
pvc,3,56
đảm_bảo_vệ_sinh,6,56
lướt,10,56
biên_chế,6,56
cấp_độ,7,55
đệm,10,55
chât,8,55
mũ,9,55
biếng,1,55
lợi_dụng,9,55
chảy_máu,6,55
tôm_sú,2,55
vua,10,55
apacer,1,55
international,9,55
nấm_hương,3,55
my,8,55
công_chức,6,55
hiệu_suất,11,55
rộng_lớn,9,55
fpt,4,55
nhánh,9,55
hàm,9,55
phân_bổ,9,55
chán,7,55
hữu_cơ,6,55
nhuộm,6,55
triết_lý,9,55
đạt_tỷ,5,55
chiến_trường,5,55
toàn_thân,5,54
hư_hỏng,11,54
họa,5,54
red,8,54
phaner,1,54
miss,3,54
tăm,7,54
tội_phạm,9,54
chiêu,6,54
máy_lạnh,7,54
căn_bệnh,7,54
nhầm,10,54
ký_kết,8,54
sưng,9,54
phụ_cấp,3,54
cưng,8,54
kinh_nguyệt,4,54
thèm,5,54
tình_dục,6,54
biến_đổi,9,54
menu,4,54
mitsubishi,4,54
phở,3,54
mg,7,54
cồn,11,54
trò,9,54
quyết,10,53
kiểm_định,10,53
đồng_bào,5,53
tổng_thống,8,53
sinh_thái,8,53
có_thai,5,53
lão_hóa,4,53
tham_gia_bảo_hiểm_xã_hội,1,53
giã,4,53
khoai,6,53
ngoại_tệ,3,53
dạo,9,53
thùy,7,53
máy_ảnh,5,53
tư_tưởng,6,53
ngấm,6,53
định_mức,6,53
đặc_sắc,9,53
bộ_cánh,5,53
óc,6,53
vặt,6,53
beauty,2,53
nghĩa_vụ,10,53
măt,10,53
bàn_phím,6,53
tinh_bột,6,53
mỳ,6,53
đạp,8,53
xu_thế,8,53
max,7,53
sấy,10,52
kĩ_năng,5,52
huy,9,52
atm,7,52
hd,6,52
hạ_cánh,5,52
má,7,52
survival,1,52
everon,2,52
phân_biệt,9,52
quảng_ninh,9,52
tay_chân,6,52
chu_kỳ,8,52
laminate,2,52
tạng,6,52
sandisk,1,52
mode,4,52
hà_đông,4,52
dám,11,52
rụng,6,52
phô_mai,3,52
đau_đớn,10,52
xx,6,52
đuôi,10,52
thực_chất,10,52
white,6,52
nấu_ăn,9,52
click,3,52
âm_đạo,4,52
lên_mặt,7,52
kiện,7,52
rổ,10,52
hero,2,51
dong,9,51
công_tắc,5,51
trưng_bày,9,51
tràn_đầy,11,51
chuyên_khoa,4,51
bảo_mật,9,51
sôcôla,3,51
bí_thư,6,51
đề_tài,9,51
tam_quốc,1,51
cá_hồi,2,51
kẹo_gừng,1,51
nước_sạch,8,51
hạnh_nhân,3,51
quấy,3,51
pk,3,51
nhập_viện,4,51
mòn,9,51
cách_âm,4,51
pvp,2,51
hp,6,51
đông_lạnh,6,51
gắn_kết,11,51
vớt,7,51
bí,7,51
trật_tự,9,51
bàn_chân,5,51
cữ,2,51
hứng_thú,8,51
nhọn,8,51
tu,8,51
khẩn_cấp,10,51
giao_diện,6,51
thực_hành,10,51
legend,4,51
laneige,1,51
bất_cập,11,51
vũng_tàu,9,51
bình_minh,6,51
khổ,11,50
nhiễm_khuẩn,6,50
vị_giác,5,50
doanh_số,11,50
full,6,50
chứa_chất,6,50
mic,5,50
đếm,11,50
đèn_pha,3,50
trí_tuệ,8,50
phó_tổng_giám_đốc,6,50
vani,5,50
war,1,50
vú,5,50
thon,7,50
impression,1,50
huệ,8,50
sáng_tác,7,50
đều_đặn,11,50
coi_trọng,6,50
vĩ_mô,6,50
thun,5,50
champions,2,50
trước_mắt,10,50
lái_xe,11,50
stress,9,50
gọt,7,50
văn_chương,3,50
lợp,2,50
nạn_nhân,10,50
tự_nguyện,7,50
chấn_thương,7,50
nón,8,50
chức_danh,6,50
tuyệt_hảo,6,50
di_sản,3,49
động_tác,8,49
cib,1,49
jbl,1,49
tâm_sự,10,49
đa_phần,9,49
bao_phủ,10,49
nm,3,49
samsung,9,49
sành_điệu,7,49
gắn_bó,9,49
kiến_trúc_sư,6,49
pet,3,49
chào_đời,2,49
